type,vertex1,vertex2,intensity, probability
8,815,797,0.2,0.1
8,815,1089,0.2,0.1
8,817,56,0.2,0.1
8,817,1225,0.2,0.1
8,817,1039,0.2,0.1
8,817,246,0.2,0.1
8,817,307,0.2,0.1
8,817,69,0.2,0.1
8,817,590,0.2,0.1
8,818,1171,0.2,0.1
8,818,1154,0.2,0.1
8,818,618,0.2,0.1
8,818,851,0.2,0.1
8,818,1238,0.2,0.1
8,818,1143,0.2,0.1
8,818,353,0.2,0.1
8,819,66,0.2,0.1
8,819,229,0.2,0.1
8,819,475,0.2,0.1
8,819,938,0.2,0.1
8,819,676,0.2,0.1
8,819,1123,0.2,0.1
8,819,782,0.2,0.1
8,821,1060,0.2,0.1
8,821,248,0.2,0.1
8,821,335,0.2,0.1
8,821,561,0.2,0.1
8,821,267,0.2,0.1
8,821,1203,0.2,0.1
8,821,358,0.2,0.1
8,822,129,0.2,0.1
8,822,666,0.2,0.1
8,822,308,0.2,0.1
8,822,596,0.2,0.1
8,822,555,0.2,0.1
8,822,1031,0.2,0.1
8,822,102,0.2,0.1
8,823,339,0.2,0.1
8,823,6,0.2,0.1
8,823,522,0.2,0.1
8,823,944,0.2,0.1
8,823,925,0.2,0.1
8,823,618,0.2,0.1
8,823,286,0.2,0.1
8,824,203,0.2,0.1
8,824,165,0.2,0.1
8,824,1131,0.2,0.1
8,824,554,0.2,0.1
8,824,904,0.2,0.1
8,824,218,0.2,0.1
8,824,250,0.2,0.1
8,826,539,0.2,0.1
8,826,1097,0.2,0.1
8,826,437,0.2,0.1
8,826,250,0.2,0.1
8,826,571,0.2,0.1
8,826,483,0.2,0.1
8,826,78,0.2,0.1
8,827,931,0.2,0.1
8,827,934,0.2,0.1
8,827,1061,0.2,0.1
8,827,1271,0.2,0.1
8,827,1074,0.2,0.1
8,827,281,0.2,0.1
8,827,1163,0.2,0.1
8,828,777,0.2,0.1
8,828,1165,0.2,0.1
8,828,397,0.2,0.1
8,828,700,0.2,0.1
8,828,1263,0.2,0.1
8,828,219,0.2,0.1
8,828,389,0.2,0.1
8,829,1280,0.2,0.1
8,829,1107,0.2,0.1
8,829,1222,0.2,0.1
8,829,1135,0.2,0.1
8,829,322,0.2,0.1
8,829,1292,0.2,0.1
8,829,962,0.2,0.1
8,830,650,0.2,0.1
8,830,230,0.2,0.1
8,830,494,0.2,0.1
8,830,227,0.2,0.1
8,830,260,0.2,0.1
8,830,1137,0.2,0.1
8,830,527,0.2,0.1
8,831,709,0.2,0.1
8,831,120,0.2,0.1
8,831,223,0.2,0.1
8,831,430,0.2,0.1
8,831,13,0.2,0.1
8,831,778,0.2,0.1
8,831,289,0.2,0.1
8,832,791,0.2,0.1
8,832,208,0.2,0.1
8,832,87,0.2,0.1
8,832,863,0.2,0.1
8,832,0,0.2,0.1
8,832,1310,0.2,0.1
8,832,1147,0.2,0.1
8,833,611,0.2,0.1
8,833,144,0.2,0.1
8,833,573,0.2,0.1
8,833,93,0.2,0.1
8,833,1203,0.2,0.1
8,833,815,0.2,0.1
8,833,381,0.2,0.1
8,834,975,0.2,0.1
8,834,282,0.2,0.1
8,834,750,0.2,0.1
8,834,954,0.2,0.1
8,834,991,0.2,0.1
8,834,501,0.2,0.1
8,834,1182,0.2,0.1
8,835,283,0.2,0.1
8,835,410,0.2,0.1
8,835,474,0.2,0.1
8,835,975,0.2,0.1
8,835,33,0.2,0.1
8,835,869,0.2,0.1
8,835,216,0.2,0.1
8,837,938,0.2,0.1
8,837,74,0.2,0.1
8,837,1046,0.2,0.1
8,837,1313,0.2,0.1
8,837,94,0.2,0.1
8,837,1298,0.2,0.1
8,837,891,0.2,0.1
8,839,338,0.2,0.1
8,839,903,0.2,0.1
8,839,174,0.2,0.1
8,839,939,0.2,0.1
8,839,656,0.2,0.1
8,839,855,0.2,0.1
8,839,882,0.2,0.1
8,841,1294,0.2,0.1
8,841,1095,0.2,0.1
8,841,106,0.2,0.1
8,841,753,0.2,0.1
8,841,130,0.2,0.1
8,841,533,0.2,0.1
8,841,738,0.2,0.1
8,842,735,0.2,0.1
8,842,434,0.2,0.1
8,842,537,0.2,0.1
8,842,531,0.2,0.1
8,842,1236,0.2,0.1
8,842,321,0.2,0.1
8,842,428,0.2,0.1
8,843,153,0.2,0.1
8,843,939,0.2,0.1
8,843,1157,0.2,0.1
8,843,1281,0.2,0.1
8,843,413,0.2,0.1
8,843,541,0.2,0.1
8,843,833,0.2,0.1
8,844,287,0.2,0.1
8,844,1004,0.2,0.1
8,844,16,0.2,0.1
8,844,868,0.2,0.1
8,844,1307,0.2,0.1
8,844,766,0.2,0.1
8,844,291,0.2,0.1
8,845,209,0.2,0.1
8,845,654,0.2,0.1
8,845,177,0.2,0.1
8,845,961,0.2,0.1
8,845,1265,0.2,0.1
8,845,783,0.2,0.1
8,845,714,0.2,0.1
8,846,663,0.2,0.1
8,846,29,0.2,0.1
8,846,1224,0.2,0.1
8,846,1270,0.2,0.1
8,846,854,0.2,0.1
8,846,703,0.2,0.1
8,846,47,0.2,0.1
8,847,531,0.2,0.1
8,847,917,0.2,0.1
8,847,90,0.2,0.1
8,847,246,0.2,0.1
8,847,1274,0.2,0.1
8,847,1179,0.2,0.1
8,847,115,0.2,0.1
8,848,237,0.2,0.1
8,848,1280,0.2,0.1
8,848,101,0.2,0.1
8,848,782,0.2,0.1
8,848,1111,0.2,0.1
8,848,13,0.2,0.1
8,848,584,0.2,0.1
8,849,610,0.2,0.1
8,849,167,0.2,0.1
8,849,1161,0.2,0.1
8,849,80,0.2,0.1
8,849,1266,0.2,0.1
8,849,1067,0.2,0.1
8,849,479,0.2,0.1
8,850,430,0.2,0.1
8,850,419,0.2,0.1
8,850,682,0.2,0.1
8,850,1270,0.2,0.1
8,850,206,0.2,0.1
8,850,463,0.2,0.1
8,850,461,0.2,0.1
8,851,144,0.2,0.1
8,851,694,0.2,0.1
8,851,541,0.2,0.1
8,851,777,0.2,0.1
8,851,671,0.2,0.1
8,851,1195,0.2,0.1
8,851,1077,0.2,0.1
8,852,203,0.2,0.1
8,852,915,0.2,0.1
8,852,1131,0.2,0.1
8,852,330,0.2,0.1
8,852,34,0.2,0.1
8,852,190,0.2,0.1
8,852,161,0.2,0.1
8,853,572,0.2,0.1
8,853,629,0.2,0.1
8,853,45,0.2,0.1
8,853,259,0.2,0.1
8,853,27,0.2,0.1
8,853,1096,0.2,0.1
8,853,983,0.2,0.1
8,854,1156,0.2,0.1
8,854,589,0.2,0.1
8,854,1181,0.2,0.1
8,854,890,0.2,0.1
8,854,1254,0.2,0.1
8,854,669,0.2,0.1
8,854,1275,0.2,0.1
8,855,320,0.2,0.1
8,855,1320,0.2,0.1
8,855,967,0.2,0.1
8,855,1210,0.2,0.1
8,855,1186,0.2,0.1
8,855,909,0.2,0.1
8,855,490,0.2,0.1
8,856,1226,0.2,0.1
8,856,1169,0.2,0.1
8,856,1077,0.2,0.1
8,856,270,0.2,0.1
8,856,1157,0.2,0.1
8,856,595,0.2,0.1
8,856,1147,0.2,0.1
8,857,834,0.2,0.1
8,857,693,0.2,0.1
8,857,47,0.2,0.1
8,857,309,0.2,0.1
8,857,564,0.2,0.1
8,857,897,0.2,0.1
8,857,1096,0.2,0.1
8,858,87,0.2,0.1
8,858,46,0.2,0.1
8,858,923,0.2,0.1
8,858,1166,0.2,0.1
8,858,747,0.2,0.1
8,858,1304,0.2,0.1
8,858,570,0.2,0.1
8,859,473,0.2,0.1
8,859,56,0.2,0.1
8,859,287,0.2,0.1
8,859,245,0.2,0.1
8,859,931,0.2,0.1
8,859,649,0.2,0.1
8,859,1291,0.2,0.1
8,861,1188,0.2,0.1
8,861,811,0.2,0.1
8,861,678,0.2,0.1
8,861,301,0.2,0.1
8,861,671,0.2,0.1
8,861,722,0.2,0.1
8,861,330,0.2,0.1
8,862,247,0.2,0.1
8,862,400,0.2,0.1
8,862,1161,0.2,0.1
8,862,506,0.2,0.1
8,862,130,0.2,0.1
8,862,609,0.2,0.1
8,862,27,0.2,0.1
8,863,1081,0.2,0.1
8,863,124,0.2,0.1
8,863,435,0.2,0.1
8,863,965,0.2,0.1
8,863,1315,0.2,0.1
8,863,93,0.2,0.1
8,863,904,0.2,0.1
8,864,604,0.2,0.1
8,864,71,0.2,0.1
8,864,1090,0.2,0.1
8,864,643,0.2,0.1
8,864,1081,0.2,0.1
8,864,472,0.2,0.1
8,864,1131,0.2,0.1
8,865,1007,0.2,0.1
8,865,649,0.2,0.1
8,865,750,0.2,0.1
8,865,992,0.2,0.1
8,865,27,0.2,0.1
8,865,632,0.2,0.1
8,865,956,0.2,0.1
8,866,516,0.2,0.1
8,866,74,0.2,0.1
8,866,935,0.2,0.1
8,866,29,0.2,0.1
8,866,652,0.2,0.1
8,866,710,0.2,0.1
8,866,421,0.2,0.1
8,867,569,0.2,0.1
8,867,595,0.2,0.1
8,867,17,0.2,0.1
8,867,232,0.2,0.1
8,867,1017,0.2,0.1
8,867,343,0.2,0.1
8,867,973,0.2,0.1
8,868,905,0.2,0.1
8,868,287,0.2,0.1
8,868,35,0.2,0.1
8,868,620,0.2,0.1
8,868,167,0.2,0.1
8,868,1069,0.2,0.1
8,868,235,0.2,0.1
8,869,1224,0.2,0.1
8,869,489,0.2,0.1
8,869,1095,0.2,0.1
8,869,533,0.2,0.1
8,869,970,0.2,0.1
8,869,1266,0.2,0.1
8,869,19,0.2,0.1
8,870,1192,0.2,0.1
8,870,17,0.2,0.1
8,870,63,0.2,0.1
8,870,98,0.2,0.1
8,870,747,0.2,0.1
8,870,670,0.2,0.1
8,870,826,0.2,0.1
8,871,430,0.2,0.1
8,871,709,0.2,0.1
8,871,21,0.2,0.1
8,871,649,0.2,0.1
8,871,1013,0.2,0.1
8,871,579,0.2,0.1
8,871,468,0.2,0.1
8,872,436,0.2,0.1
8,872,523,0.2,0.1
8,872,910,0.2,0.1
8,872,921,0.2,0.1
8,872,211,0.2,0.1
8,872,84,0.2,0.1
8,872,335,0.2,0.1
8,873,916,0.2,0.1
8,873,261,0.2,0.1
8,873,84,0.2,0.1
8,873,655,0.2,0.1
8,873,965,0.2,0.1
8,873,511,0.2,0.1
8,873,1009,0.2,0.1
8,874,56,0.2,0.1
8,874,1183,0.2,0.1
8,874,1013,0.2,0.1
8,874,984,0.2,0.1
8,874,128,0.2,0.1
8,874,572,0.2,0.1
8,874,1216,0.2,0.1
8,875,102,0.2,0.1
8,875,41,0.2,0.1
8,875,1047,0.2,0.1
8,875,1045,0.2,0.1
8,875,273,0.2,0.1
8,875,10,0.2,0.1
8,875,1193,0.2,0.1
8,876,246,0.2,0.1
8,876,217,0.2,0.1
8,876,715,0.2,0.1
8,876,1065,0.2,0.1
8,876,842,0.2,0.1
8,876,593,0.2,0.1
8,876,866,0.2,0.1
8,877,787,0.2,0.1
8,877,545,0.2,0.1
8,877,934,0.2,0.1
8,877,357,0.2,0.1
8,877,1267,0.2,0.1
8,877,1212,0.2,0.1
8,877,238,0.2,0.1
8,878,1154,0.2,0.1
8,878,250,0.2,0.1
8,878,1246,0.2,0.1
8,878,1196,0.2,0.1
8,878,135,0.2,0.1
8,878,995,0.2,0.1
8,878,1185,0.2,0.1
8,879,391,0.2,0.1
8,879,540,0.2,0.1
8,879,1211,0.2,0.1
8,879,103,0.2,0.1
8,879,186,0.2,0.1
8,879,317,0.2,0.1
8,879,581,0.2,0.1
8,880,290,0.2,0.1
8,880,203,0.2,0.1
8,880,31,0.2,0.1
8,880,351,0.2,0.1
8,880,909,0.2,0.1
8,880,1146,0.2,0.1
8,880,1143,0.2,0.1
8,881,662,0.2,0.1
8,881,1173,0.2,0.1
8,881,274,0.2,0.1
8,881,511,0.2,0.1
8,881,1043,0.2,0.1
8,881,898,0.2,0.1
8,881,711,0.2,0.1
8,882,611,0.2,0.1
8,882,7,0.2,0.1
8,882,32,0.2,0.1
8,882,96,0.2,0.1
8,882,656,0.2,0.1
8,882,633,0.2,0.1
8,882,31,0.2,0.1
8,883,126,0.2,0.1
8,883,359,0.2,0.1
8,883,216,0.2,0.1
8,883,1276,0.2,0.1
8,883,1140,0.2,0.1
8,883,675,0.2,0.1
8,883,1093,0.2,0.1
8,884,714,0.2,0.1
8,884,22,0.2,0.1
8,884,746,0.2,0.1
8,884,688,0.2,0.1
8,884,869,0.2,0.1
8,884,641,0.2,0.1
8,884,550,0.2,0.1
8,885,1230,0.2,0.1
8,885,436,0.2,0.1
8,885,1238,0.2,0.1
8,885,1060,0.2,0.1
8,885,170,0.2,0.1
8,885,1186,0.2,0.1
8,885,777,0.2,0.1
8,886,1221,0.2,0.1
8,886,1019,0.2,0.1
8,886,1144,0.2,0.1
8,886,1130,0.2,0.1
8,886,1270,0.2,0.1
8,886,991,0.2,0.1
8,886,1096,0.2,0.1
8,887,945,0.2,0.1
8,887,212,0.2,0.1
8,887,190,0.2,0.1
8,887,437,0.2,0.1
8,887,5,0.2,0.1
8,887,518,0.2,0.1
8,887,347,0.2,0.1
8,888,432,0.2,0.1
8,888,902,0.2,0.1
8,888,517,0.2,0.1
8,888,1242,0.2,0.1
8,888,662,0.2,0.1
8,888,1237,0.2,0.1
8,888,31,0.2,0.1
8,889,610,0.2,0.1
8,889,410,0.2,0.1
8,889,213,0.2,0.1
8,889,516,0.2,0.1
8,889,615,0.2,0.1
8,889,709,0.2,0.1
8,889,545,0.2,0.1
8,890,954,0.2,0.1
8,890,688,0.2,0.1
8,890,1102,0.2,0.1
8,890,557,0.2,0.1
8,890,950,0.2,0.1
8,890,402,0.2,0.1
8,890,1199,0.2,0.1
8,891,1142,0.2,0.1
8,891,411,0.2,0.1
8,891,237,0.2,0.1
8,891,441,0.2,0.1
8,891,877,0.2,0.1
8,891,3,0.2,0.1
8,891,448,0.2,0.1
8,892,204,0.2,0.1
8,892,516,0.2,0.1
8,892,478,0.2,0.1
8,892,788,0.2,0.1
8,892,475,0.2,0.1
8,892,1255,0.2,0.1
8,892,179,0.2,0.1
8,893,440,0.2,0.1
8,893,332,0.2,0.1
8,893,272,0.2,0.1
8,893,1006,0.2,0.1
8,893,486,0.2,0.1
8,893,794,0.2,0.1
8,893,166,0.2,0.1
8,895,1241,0.2,0.1
8,895,1060,0.2,0.1
8,895,1306,0.2,0.1
8,895,680,0.2,0.1
8,895,953,0.2,0.1
8,895,488,0.2,0.1
8,895,1279,0.2,0.1
8,896,328,0.2,0.1
8,896,243,0.2,0.1
8,896,461,0.2,0.1
8,896,418,0.2,0.1
8,896,871,0.2,0.1
8,896,789,0.2,0.1
8,896,454,0.2,0.1
8,897,600,0.2,0.1
8,897,831,0.2,0.1
8,897,948,0.2,0.1
8,897,9,0.2,0.1
8,897,1075,0.2,0.1
8,897,1240,0.2,0.1
8,897,1058,0.2,0.1
8,898,358,0.2,0.1
8,898,1305,0.2,0.1
8,898,176,0.2,0.1
8,898,351,0.2,0.1
8,898,188,0.2,0.1
8,898,978,0.2,0.1
8,898,157,0.2,0.1
8,899,920,0.2,0.1
8,899,185,0.2,0.1
8,899,251,0.2,0.1
8,899,216,0.2,0.1
8,899,975,0.2,0.1
8,899,1184,0.2,0.1
8,899,214,0.2,0.1
8,900,1178,0.2,0.1
8,900,248,0.2,0.1
8,900,680,0.2,0.1
8,900,596,0.2,0.1
8,900,279,0.2,0.1
8,900,1128,0.2,0.1
8,900,733,0.2,0.1
8,901,207,0.2,0.1
8,901,492,0.2,0.1
8,901,89,0.2,0.1
8,901,10,0.2,0.1
8,901,1281,0.2,0.1
8,901,406,0.2,0.1
8,901,215,0.2,0.1
8,902,407,0.2,0.1
8,902,1191,0.2,0.1
8,902,1230,0.2,0.1
8,902,864,0.2,0.1
8,902,18,0.2,0.1
8,902,618,0.2,0.1
8,902,215,0.2,0.1
8,903,1217,0.2,0.1
8,903,1009,0.2,0.1
8,903,471,0.2,0.1
8,903,1257,0.2,0.1
8,903,861,0.2,0.1
8,903,211,0.2,0.1
8,903,656,0.2,0.1
8,904,963,0.2,0.1
8,904,1171,0.2,0.1
8,904,555,0.2,0.1
8,904,945,0.2,0.1
8,904,670,0.2,0.1
8,904,832,0.2,0.1
8,904,1173,0.2,0.1
8,905,883,0.2,0.1
8,905,122,0.2,0.1
8,905,206,0.2,0.1
8,905,756,0.2,0.1
8,905,640,0.2,0.1
8,905,841,0.2,0.1
8,905,368,0.2,0.1
8,906,188,0.2,0.1
8,906,604,0.2,0.1
8,906,613,0.2,0.1
8,906,888,0.2,0.1
8,906,174,0.2,0.1
8,906,371,0.2,0.1
8,906,220,0.2,0.1
8,907,790,0.2,0.1
8,907,929,0.2,0.1
8,907,1309,0.2,0.1
8,907,923,0.2,0.1
8,907,1305,0.2,0.1
8,907,197,0.2,0.1
8,907,651,0.2,0.1
8,909,503,0.2,0.1
8,909,936,0.2,0.1
8,909,585,0.2,0.1
8,909,469,0.2,0.1
8,909,642,0.2,0.1
8,909,864,0.2,0.1
8,909,725,0.2,0.1
8,910,486,0.2,0.1
8,910,483,0.2,0.1
8,910,49,0.2,0.1
8,910,539,0.2,0.1
8,910,651,0.2,0.1
8,910,875,0.2,0.1
8,910,424,0.2,0.1
8,911,180,0.2,0.1
8,911,919,0.2,0.1
8,911,386,0.2,0.1
8,911,425,0.2,0.1
8,911,854,0.2,0.1
8,911,1044,0.2,0.1
8,911,136,0.2,0.1
8,912,620,0.2,0.1
8,912,497,0.2,0.1
8,912,746,0.2,0.1
8,912,512,0.2,0.1
8,912,715,0.2,0.1
8,912,884,0.2,0.1
8,912,779,0.2,0.1
8,913,517,0.2,0.1
8,913,725,0.2,0.1
8,913,1214,0.2,0.1
8,913,95,0.2,0.1
8,913,1010,0.2,0.1
8,913,215,0.2,0.1
8,913,671,0.2,0.1
8,914,534,0.2,0.1
8,914,287,0.2,0.1
8,914,418,0.2,0.1
8,914,598,0.2,0.1
8,914,896,0.2,0.1
8,914,43,0.2,0.1
8,914,834,0.2,0.1
8,915,878,0.2,0.1
8,915,700,0.2,0.1
8,915,1297,0.2,0.1
8,915,642,0.2,0.1
8,915,286,0.2,0.1
8,915,670,0.2,0.1
8,915,1143,0.2,0.1
8,916,737,0.2,0.1
8,916,692,0.2,0.1
8,916,803,0.2,0.1
8,916,63,0.2,0.1
8,916,582,0.2,0.1
8,916,1238,0.2,0.1
8,916,300,0.2,0.1
8,917,4,0.2,0.1
8,917,1272,0.2,0.1
8,917,1018,0.2,0.1
8,917,789,0.2,0.1
8,917,665,0.2,0.1
8,917,543,0.2,0.1
8,917,387,0.2,0.1
8,918,1279,0.2,0.1
8,918,250,0.2,0.1
8,918,977,0.2,0.1
8,918,424,0.2,0.1
8,918,24,0.2,0.1
8,918,317,0.2,0.1
8,918,1304,0.2,0.1
8,919,402,0.2,0.1
8,919,1182,0.2,0.1
8,919,589,0.2,0.1
8,919,449,0.2,0.1
8,919,4,0.2,0.1
8,919,1222,0.2,0.1
8,919,1101,0.2,0.1
8,920,359,0.2,0.1
8,920,1205,0.2,0.1
8,920,475,0.2,0.1
8,920,479,0.2,0.1
8,920,846,0.2,0.1
8,920,591,0.2,0.1
8,920,1096,0.2,0.1
8,921,839,0.2,0.1
8,921,306,0.2,0.1
8,921,129,0.2,0.1
8,921,1316,0.2,0.1
8,921,1309,0.2,0.1
8,921,881,0.2,0.1
8,921,135,0.2,0.1
8,923,354,0.2,0.1
8,923,295,0.2,0.1
8,923,111,0.2,0.1
8,923,343,0.2,0.1
8,923,300,0.2,0.1
8,923,20,0.2,0.1
8,923,363,0.2,0.1
8,925,662,0.2,0.1
8,925,1024,0.2,0.1
8,925,440,0.2,0.1
8,925,379,0.2,0.1
8,925,0,0.2,0.1
8,925,286,0.2,0.1
8,925,1217,0.2,0.1
8,926,1065,0.2,0.1
8,926,1064,0.2,0.1
8,926,934,0.2,0.1
8,926,1107,0.2,0.1
8,926,695,0.2,0.1
8,926,39,0.2,0.1
8,926,1266,0.2,0.1
8,927,428,0.2,0.1
8,927,1184,0.2,0.1
8,927,598,0.2,0.1
8,927,1112,0.2,0.1
8,927,1049,0.2,0.1
8,927,934,0.2,0.1
8,927,979,0.2,0.1
8,928,548,0.2,0.1
8,928,1089,0.2,0.1
8,928,707,0.2,0.1
8,928,1017,0.2,0.1
8,928,218,0.2,0.1
8,928,433,0.2,0.1
8,928,292,0.2,0.1
8,929,535,0.2,0.1
8,929,276,0.2,0.1
8,929,1143,0.2,0.1
8,929,447,0.2,0.1
8,929,1192,0.2,0.1
8,929,998,0.2,0.1
8,929,397,0.2,0.1
8,930,288,0.2,0.1
8,930,835,0.2,0.1
8,930,590,0.2,0.1
8,930,819,0.2,0.1
8,930,449,0.2,0.1
8,930,1270,0.2,0.1
8,930,759,0.2,0.1
8,931,101,0.2,0.1
8,931,1205,0.2,0.1
8,931,740,0.2,0.1
8,931,118,0.2,0.1
8,931,1270,0.2,0.1
8,931,1194,0.2,0.1
8,931,1078,0.2,0.1
8,932,991,0.2,0.1
8,932,1298,0.2,0.1
8,932,773,0.2,0.1
8,932,177,0.2,0.1
8,932,807,0.2,0.1
8,932,850,0.2,0.1
8,932,81,0.2,0.1
8,933,1260,0.2,0.1
8,933,673,0.2,0.1
8,933,1133,0.2,0.1
8,933,355,0.2,0.1
8,933,1274,0.2,0.1
8,933,160,0.2,0.1
8,933,926,0.2,0.1
8,934,537,0.2,0.1
8,934,313,0.2,0.1
8,934,496,0.2,0.1
8,934,638,0.2,0.1
8,934,1109,0.2,0.1
8,934,1112,0.2,0.1
8,934,562,0.2,0.1
8,935,1205,0.2,0.1
8,935,1198,0.2,0.1
8,935,782,0.2,0.1
8,935,244,0.2,0.1
8,935,439,0.2,0.1
8,935,686,0.2,0.1
8,935,926,0.2,0.1
8,936,424,0.2,0.1
8,936,272,0.2,0.1
8,936,973,0.2,0.1
8,936,279,0.2,0.1
8,936,1122,0.2,0.1
8,936,814,0.2,0.1
8,936,552,0.2,0.1
8,937,1152,0.2,0.1
8,937,1203,0.2,0.1
8,937,151,0.2,0.1
8,937,18,0.2,0.1
8,937,1146,0.2,0.1
8,937,1192,0.2,0.1
8,937,258,0.2,0.1
8,938,614,0.2,0.1
8,938,1096,0.2,0.1
8,938,445,0.2,0.1
8,938,394,0.2,0.1
8,938,430,0.2,0.1
8,938,1206,0.2,0.1
8,938,842,0.2,0.1
8,939,1157,0.2,0.1
8,939,315,0.2,0.1
8,939,88,0.2,0.1
8,939,342,0.2,0.1
8,939,73,0.2,0.1
8,939,679,0.2,0.1
8,939,558,0.2,0.1
8,941,1097,0.2,0.1
8,941,1057,0.2,0.1
8,941,218,0.2,0.1
8,941,902,0.2,0.1
8,941,1257,0.2,0.1
8,941,585,0.2,0.1
8,941,1235,0.2,0.1
8,942,876,0.2,0.1
8,942,333,0.2,0.1
8,942,608,0.2,0.1
8,942,1051,0.2,0.1
8,942,1206,0.2,0.1
8,942,738,0.2,0.1
8,942,590,0.2,0.1
8,943,431,0.2,0.1
8,943,832,0.2,0.1
8,943,723,0.2,0.1
8,943,936,0.2,0.1
8,943,363,0.2,0.1
8,943,946,0.2,0.1
8,943,526,0.2,0.1
8,944,262,0.2,0.1
8,944,131,0.2,0.1
8,944,303,0.2,0.1
8,944,1195,0.2,0.1
8,944,882,0.2,0.1
8,944,843,0.2,0.1
8,944,1226,0.2,0.1
8,945,856,0.2,0.1
8,945,518,0.2,0.1
8,945,211,0.2,0.1
8,945,821,0.2,0.1
8,945,364,0.2,0.1
8,945,1310,0.2,0.1
8,945,1085,0.2,0.1
8,946,910,0.2,0.1
8,946,176,0.2,0.1
8,946,342,0.2,0.1
8,946,358,0.2,0.1
8,946,295,0.2,0.1
8,946,325,0.2,0.1
8,946,570,0.2,0.1
8,947,436,0.2,0.1
8,947,500,0.2,0.1
8,947,1315,0.2,0.1
8,947,777,0.2,0.1
8,947,668,0.2,0.1
8,947,887,0.2,0.1
8,947,937,0.2,0.1
8,948,603,0.2,0.1
8,948,653,0.2,0.1
8,948,485,0.2,0.1
8,948,241,0.2,0.1
8,948,1177,0.2,0.1
8,948,414,0.2,0.1
8,948,235,0.2,0.1
8,950,482,0.2,0.1
8,950,133,0.2,0.1
8,950,600,0.2,0.1
8,950,709,0.2,0.1
8,950,252,0.2,0.1
8,950,224,0.2,0.1
8,950,136,0.2,0.1
8,951,1292,0.2,0.1
8,951,975,0.2,0.1
8,951,835,0.2,0.1
8,951,177,0.2,0.1
8,951,445,0.2,0.1
8,951,1140,0.2,0.1
8,951,755,0.2,0.1
8,952,83,0.2,0.1
8,952,364,0.2,0.1
8,952,15,0.2,0.1
8,952,5,0.2,0.1
8,952,1173,0.2,0.1
8,952,334,0.2,0.1
8,952,618,0.2,0.1
8,953,858,0.2,0.1
8,953,967,0.2,0.1
8,953,184,0.2,0.1
8,953,736,0.2,0.1
8,953,1128,0.2,0.1
8,953,1215,0.2,0.1
8,953,151,0.2,0.1
8,954,422,0.2,0.1
8,954,1087,0.2,0.1
8,954,44,0.2,0.1
8,954,849,0.2,0.1
8,954,305,0.2,0.1
8,954,365,0.2,0.1
8,954,1271,0.2,0.1
8,955,939,0.2,0.1
8,955,431,0.2,0.1
8,955,906,0.2,0.1
8,955,861,0.2,0.1
8,955,391,0.2,0.1
8,955,325,0.2,0.1
8,955,232,0.2,0.1
8,956,195,0.2,0.1
8,956,1055,0.2,0.1
8,956,545,0.2,0.1
8,956,494,0.2,0.1
8,956,448,0.2,0.1
8,956,624,0.2,0.1
8,956,1033,0.2,0.1
8,957,784,0.2,0.1
8,957,624,0.2,0.1
8,957,543,0.2,0.1
8,957,1107,0.2,0.1
8,957,1287,0.2,0.1
8,957,139,0.2,0.1
8,957,221,0.2,0.1
8,958,1154,0.2,0.1
8,958,888,0.2,0.1
8,958,279,0.2,0.1
8,958,208,0.2,0.1
8,958,910,0.2,0.1
8,958,103,0.2,0.1
8,958,343,0.2,0.1
8,959,367,0.2,0.1
8,959,1202,0.2,0.1
8,959,246,0.2,0.1
8,959,1110,0.2,0.1
8,959,1113,0.2,0.1
8,959,950,0.2,0.1
8,959,66,0.2,0.1
8,960,771,0.2,0.1
8,960,1297,0.2,0.1
8,960,457,0.2,0.1
8,960,301,0.2,0.1
8,960,315,0.2,0.1
8,960,888,0.2,0.1
8,960,71,0.2,0.1
8,961,1130,0.2,0.1
8,961,154,0.2,0.1
8,961,1035,0.2,0.1
8,961,337,0.2,0.1
8,961,321,0.2,0.1
8,961,179,0.2,0.1
8,961,448,0.2,0.1
8,962,1198,0.2,0.1
8,962,401,0.2,0.1
8,962,817,0.2,0.1
8,962,340,0.2,0.1
8,962,931,0.2,0.1
8,962,409,0.2,0.1
8,962,1095,0.2,0.1
8,963,1311,0.2,0.1
8,963,41,0.2,0.1
8,963,893,0.2,0.1
8,963,49,0.2,0.1
8,963,267,0.2,0.1
8,963,567,0.2,0.1
8,963,1231,0.2,0.1
8,965,188,0.2,0.1
8,965,708,0.2,0.1
8,965,12,0.2,0.1
8,965,971,0.2,0.1
8,965,1203,0.2,0.1
8,965,505,0.2,0.1
8,965,190,0.2,0.1
8,966,93,0.2,0.1
8,966,982,0.2,0.1
8,966,671,0.2,0.1
8,966,790,0.2,0.1
8,966,1164,0.2,0.1
8,966,548,0.2,0.1
8,966,59,0.2,0.1
8,967,163,0.2,0.1
8,967,408,0.2,0.1
8,967,338,0.2,0.1
8,967,659,0.2,0.1
8,967,812,0.2,0.1
8,967,513,0.2,0.1
8,967,267,0.2,0.1
8,970,636,0.2,0.1
8,970,841,0.2,0.1
8,970,445,0.2,0.1
8,970,772,0.2,0.1
8,970,395,0.2,0.1
8,970,709,0.2,0.1
8,970,489,0.2,0.1
8,971,1146,0.2,0.1
8,971,49,0.2,0.1
8,971,24,0.2,0.1
8,971,95,0.2,0.1
8,971,306,0.2,0.1
8,971,887,0.2,0.1
8,971,915,0.2,0.1
