id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
38309,M,44,working,industry,not commuting,Lu,-568933,-1.2037e+06,4443
38310,F,73,retired,undef,not commuting,Lu,-568933,-1.2037e+06,4443
38311,M,38,working,industry,not commuting,Lu,-569154,-1.20466e+06,4203
38312,F,33,working,adminetc,less than 15min,Lu,-569154,-1.20466e+06,4203
38313,M,58,retired,undef,not commuting,Lu,-569464,-1.20482e+06,4636
38314,F,26,at home,undef,not commuting,Lu,-569464,-1.20482e+06,4636
38315,F,52,working,industry,not commuting,Lu,-569464,-1.20482e+06,4636
38316,M,25,working,industry,less than 15min,Lu,-569464,-1.20482e+06,4636
38317,M,47,at home,undef,not commuting,Lu,-568951,-1.20393e+06,4125
38318,F,45,working,publicsector,not commuting,Lu,-568951,-1.20393e+06,4125
38319,F,24,student,undef,less than 15min,Lu,-568951,-1.20393e+06,4125
38320,F,34,working,adminetc,not commuting,Lu,-568805,-1.20334e+06,4461
38321,F,5,at home,undef,not commuting,Lu,-568805,-1.20334e+06,4461
38322,M,32,working,industry,not commuting,Lu,-568805,-1.20334e+06,4461
38323,M,28,working,eatinghousing,not commuting,Lu,-567976,-1.20343e+06,4762
38324,F,30,at home,undef,not commuting,Lu,-567976,-1.20343e+06,4762
38325,M,6,student,undef,not commuting,Lu,-567976,-1.20343e+06,4762
38326,M,39,working,health,less than 15min,Lu,-567722,-1.2033e+06,4618
38327,F,34,at home,undef,not commuting,Lu,-567722,-1.2033e+06,4618
38328,M,49,at home,undef,not commuting,Lu,-568830,-1.20441e+06,4415
38329,F,78,retired,undef,not commuting,Lu,-568807,-1.20363e+06,4661
38330,M,89,retired,undef,not commuting,Lu,-569113,-1.20426e+06,4721
38331,F,35,working,education,not commuting,Lu,-567573,-1.20331e+06,4714
38332,F,10,student,undef,not commuting,Lu,-567573,-1.20331e+06,4714
38333,F,58,retired,undef,not commuting,Lu,-568983,-1.20367e+06,4445
38334,M,34,at home,undef,not commuting,Lu,-568983,-1.20367e+06,4445
38335,M,62,working,transportation,not commuting,Lu,-568983,-1.20367e+06,4445
38336,F,37,working,education,15 to 30 min,Lu,-567940,-1.20357e+06,4759
38337,F,17,student,undef,not commuting,Lu,-567940,-1.20357e+06,4759
38338,M,10,student,undef,not commuting,Lu,-567940,-1.20357e+06,4759
38339,F,48,working,transportation,15 to 30 min,Lu,-568959,-1.20386e+06,4413
38340,F,20,at home,undef,not commuting,Lu,-568959,-1.20386e+06,4413
38341,M,25,working,publicsector,not commuting,Lu,-568959,-1.20386e+06,4413
38342,M,22,student,undef,not commuting,Lu,-568959,-1.20386e+06,4413
38343,M,51,working,publicsector,less than 15min,Lu,-568959,-1.20386e+06,4413
38344,M,52,working,industry,less than 15min,Lu,-568678,-1.2033e+06,4494
38345,F,50,working,industry,not commuting,Lu,-568678,-1.2033e+06,4494
38346,M,31,working,industry,less than 15min,Lu,-568678,-1.2033e+06,4494
38347,F,81,retired,undef,not commuting,Lu,-569042,-1.2039e+06,4555
38348,M,79,retired,undef,not commuting,Lu,-569042,-1.2039e+06,4555
38349,M,6,student,undef,not commuting,Lu,-568772,-1.20346e+06,4339
38350,M,12,student,undef,not commuting,Lu,-568772,-1.20346e+06,4339
38351,M,40,working,education,not commuting,Lu,-568772,-1.20346e+06,4339
38352,F,38,working,health,less than 15min,Lu,-568772,-1.20346e+06,4339
38353,M,55,retired,undef,not commuting,Lu,-567857,-1.20358e+06,4805
38354,F,52,at home,undef,not commuting,Lu,-567857,-1.20358e+06,4805
38355,F,48,working,construction,not commuting,Lu,-567990,-1.20324e+06,4389
38356,M,53,working,industry,15 to 30 min,Lu,-567990,-1.20324e+06,4389
38357,F,57,retired,undef,not commuting,Lu,-568042,-1.20312e+06,4794
38358,M,60,retired,undef,not commuting,Lu,-568042,-1.20312e+06,4794
38359,M,38,working,adminetc,less than 15min,Lu,-567786,-1.20327e+06,4574
38360,M,57,working,publicsector,not commuting,Lu,-568777,-1.20381e+06,4016
38361,F,53,working,transportation,not commuting,Lu,-568977,-1.20372e+06,4444
38362,M,62,working,industry,not commuting,Lu,-568977,-1.20372e+06,4444
38363,M,22,at home,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38364,F,45,working,industry,less than 15min,Lu,-568412,-1.20332e+06,4760
38365,M,52,working,industry,not commuting,Lu,-568412,-1.20332e+06,4760
38366,M,67,retired,undef,not commuting,Lu,-568363,-1.20322e+06,4595
38367,F,64,retired,undef,not commuting,Lu,-568363,-1.20322e+06,4595
38368,M,59,working,construction,not commuting,Lu,-568046,-1.20337e+06,4244
38369,F,8,student,undef,not commuting,Lu,-568046,-1.20337e+06,4244
38370,F,36,working,education,not commuting,Lu,-568046,-1.20337e+06,4244
38371,F,50,working,health,not commuting,Lu,-568000,-1.20353e+06,4513
38372,M,58,working,industry,not commuting,Lu,-568000,-1.20353e+06,4513
38373,F,44,at home,undef,not commuting,Lu,-568444,-1.20319e+06,4206
38374,F,11,student,undef,not commuting,Lu,-568444,-1.20319e+06,4206
38375,M,44,working,industry,not commuting,Lu,-568444,-1.20319e+06,4206
38376,M,15,student,undef,15 to 30 min,Lu,-568444,-1.20319e+06,4206
38377,F,23,at home,undef,not commuting,Lu,-568559,-1.20351e+06,4311
38378,F,45,at home,undef,not commuting,Lu,-568559,-1.20351e+06,4311
38379,M,46,at home,undef,not commuting,Lu,-568559,-1.20351e+06,4311
38380,M,16,student,undef,45 to 60 mins,Lu,-568364,-1.20326e+06,4525
38381,M,75,retired,undef,not commuting,Lu,-568364,-1.20326e+06,4525
38382,F,43,working,industry,not commuting,Lu,-568364,-1.20326e+06,4525
38383,F,20,working,industry,15 to 30 min,Lu,-568364,-1.20326e+06,4525
38384,M,43,working,health,not commuting,Lu,-568364,-1.20326e+06,4525
38385,F,17,student,undef,15 to 30 min,Lu,-568364,-1.20326e+06,4525
38386,F,60,working,construction,less than 15min,Lu,-568094,-1.20342e+06,4270
38387,F,82,retired,undef,not commuting,Lu,-568094,-1.20342e+06,4270
38388,F,72,retired,undef,not commuting,Lu,-568455,-1.20318e+06,4605
38389,M,63,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38390,F,55,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38391,F,27,at home,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38392,F,53,working,industry,15 to 30 min,Lu,-568773,-1.20355e+06,4648
38393,F,18,working,industry,45 to 60 mins,Lu,-568773,-1.20355e+06,4648
38394,F,68,retired,undef,not commuting,Lu,-568603,-1.20359e+06,3970
38395,M,72,retired,undef,not commuting,Lu,-568603,-1.20359e+06,3970
38396,M,61,retired,undef,not commuting,Lu,-568617,-1.20363e+06,3968
38397,M,94,retired,undef,not commuting,Lu,-568617,-1.20363e+06,3968
38398,F,61,retired,undef,not commuting,Lu,-568617,-1.20363e+06,3968
38399,M,33,working,transportation,30 to 45 mins,Lu,-568617,-1.20363e+06,3968
38400,F,75,retired,undef,not commuting,Lu,-568401,-1.20328e+06,4122
38401,F,70,retired,undef,not commuting,Lu,-568679,-1.20362e+06,4004
38402,M,75,retired,undef,not commuting,Lu,-568679,-1.20362e+06,4004
38403,F,55,working,industry,not commuting,Lu,-568726,-1.20335e+06,4388
38404,M,61,retired,undef,not commuting,Lu,-568726,-1.20335e+06,4388
38405,F,90,retired,undef,not commuting,Lu,-568532,-1.20343e+06,4064
38406,F,50,working,industry,15 to 30 min,Lu,-568465,-1.20298e+06,4860
38407,M,27,working,adminetc,less than 15min,Lu,-568465,-1.20298e+06,4860
38408,F,20,working,transportation,not commuting,Lu,-568465,-1.20298e+06,4860
38409,M,22,student,undef,not commuting,Lu,-568766,-1.20331e+06,4736
38410,M,18,student,undef,not commuting,Lu,-568766,-1.20331e+06,4736
38411,F,80,retired,undef,not commuting,Lu,-568027,-1.20339e+06,4358
38412,F,57,working,education,less than 15min,Lu,-568109,-1.20311e+06,4797
38413,M,83,retired,undef,not commuting,Lu,-568109,-1.20311e+06,4797
38414,M,62,retired,undef,not commuting,Lu,-568109,-1.20311e+06,4797
38415,F,82,retired,undef,not commuting,Lu,-568109,-1.20311e+06,4797
38416,F,62,retired,undef,not commuting,Lu,-568592,-1.20343e+06,3992
38417,F,67,retired,undef,not commuting,Lu,-568409,-1.20335e+06,4068
38418,F,87,retired,undef,not commuting,Lu,-568310,-1.20332e+06,4048
38419,F,33,working,construction,not commuting,Lu,-568903,-1.20382e+06,4480
38420,M,39,working,industry,not commuting,Lu,-567865,-1.20312e+06,4573
38421,F,4,at home,undef,not commuting,Lu,-567865,-1.20312e+06,4573
38422,F,36,working,health,not commuting,Lu,-567865,-1.20312e+06,4573
38423,F,14,student,undef,not commuting,Lu,-567865,-1.20312e+06,4573
38424,F,76,retired,undef,not commuting,Lu,-567986,-1.20311e+06,4778
38425,M,57,working,adminetc,not commuting,Lu,-567986,-1.20311e+06,4778
38426,F,0,at home,undef,not commuting,Lu,-568933,-1.2037e+06,4443
38427,M,27,at home,undef,not commuting,Lu,-568933,-1.2037e+06,4443
38428,F,28,working,industry,not commuting,Lu,-568933,-1.2037e+06,4443
38429,F,76,retired,undef,not commuting,Lu,-568709,-1.20306e+06,4670
38430,F,72,retired,undef,not commuting,Lu,-568763,-1.20352e+06,4126
38431,M,73,retired,undef,not commuting,Lu,-568763,-1.20352e+06,4126
38432,F,69,retired,undef,not commuting,Lu,-569005,-1.20442e+06,4544
38433,M,53,working,education,less than 15min,Lu,-568915,-1.20405e+06,4104
38434,M,23,at home,undef,not commuting,Lu,-568915,-1.20405e+06,4104
38435,F,51,working,tradeandmoto,not commuting,Lu,-568915,-1.20405e+06,4104
38436,M,18,student,undef,not commuting,Lu,-568771,-1.2038e+06,4015
38437,M,76,retired,undef,not commuting,Lu,-568771,-1.2038e+06,4015
38438,F,76,retired,undef,not commuting,Lu,-568771,-1.2038e+06,4015
38439,F,82,retired,undef,not commuting,Lu,-568940,-1.20432e+06,4849
38440,M,35,working,tradeandmoto,45 to 60 mins,Lu,-568222,-1.20345e+06,4582
38441,M,52,at home,undef,not commuting,Lu,-568055,-1.2034e+06,4274
38442,F,73,retired,undef,not commuting,Lu,-569302,-1.2043e+06,4063
38443,M,73,retired,undef,not commuting,Lu,-569302,-1.2043e+06,4063
38444,F,63,retired,undef,not commuting,Lu,-568628,-1.20315e+06,4397
38445,M,71,retired,undef,not commuting,Lu,-568628,-1.20315e+06,4397
38446,F,35,working,tradeandmoto,30 to 45 mins,Lu,-568628,-1.20315e+06,4397
38447,M,78,retired,undef,not commuting,Lu,-567868,-1.20358e+06,4748
38448,F,72,retired,undef,not commuting,Lu,-567868,-1.20358e+06,4748
38449,F,61,working,industry,not commuting,Lu,-567834,-1.20355e+06,4854
38450,F,17,student,undef,more than 90 mins,Lu,-567834,-1.20355e+06,4854
38451,M,39,working,construction,not commuting,Lu,-567834,-1.20355e+06,4854
38452,F,38,at home,undef,not commuting,Lu,-567834,-1.20355e+06,4854
38453,F,58,retired,undef,not commuting,Lu,-568350,-1.20337e+06,4088
38454,F,65,retired,undef,not commuting,Lu,-568975,-1.20394e+06,4572
38455,M,69,retired,undef,not commuting,Lu,-568247,-1.20303e+06,4865
38456,F,64,retired,undef,not commuting,Lu,-568247,-1.20303e+06,4865
38457,F,56,working,health,less than 15min,Lu,-568372,-1.2033e+06,4081
38458,M,59,working,health,not commuting,Lu,-568372,-1.2033e+06,4081
38459,M,23,student,undef,less than 15min,Lu,-568372,-1.2033e+06,4081
38460,F,19,at home,undef,not commuting,Lu,-567974,-1.20338e+06,4368
38461,F,48,working,industry,30 to 45 mins,Lu,-567974,-1.20338e+06,4368
38462,M,18,student,undef,45 to 60 mins,Lu,-567974,-1.20338e+06,4368
38463,M,47,working,health,not commuting,Lu,-567974,-1.20338e+06,4368
38464,F,23,at home,undef,not commuting,Lu,-567945,-1.20337e+06,4492
38465,M,35,working,industry,not commuting,Lu,-567945,-1.20337e+06,4492
38466,M,18,working,industry,not commuting,Lu,-568766,-1.20353e+06,4658
38467,F,2,at home,undef,not commuting,Lu,-568766,-1.20353e+06,4658
38468,M,43,working,transportation,not commuting,Lu,-568766,-1.20353e+06,4658
38469,F,43,working,tradeandmoto,not commuting,Lu,-568766,-1.20353e+06,4658
38470,F,21,student,undef,not commuting,Lu,-568942,-1.20409e+06,4342
38471,M,27,working,transportation,not commuting,Lu,-568942,-1.20409e+06,4342
38472,F,51,working,industry,not commuting,Lu,-568942,-1.20409e+06,4342
38473,F,61,retired,undef,not commuting,Lu,-568680,-1.20375e+06,4124
38474,M,66,retired,undef,not commuting,Lu,-568680,-1.20375e+06,4124
38475,F,12,student,undef,not commuting,Lu,-568323,-1.20354e+06,4139
38476,M,16,working,agriculture,not commuting,Lu,-568323,-1.20354e+06,4139
38477,M,37,at home,undef,not commuting,Lu,-568323,-1.20354e+06,4139
38478,M,21,working,publicsector,less than 15min,Lu,-568451,-1.20315e+06,4324
38479,F,76,retired,undef,not commuting,Lu,-568451,-1.20315e+06,4324
38480,M,58,working,health,not commuting,Lu,-568722,-1.20307e+06,4437
38481,F,8,student,undef,not commuting,Lu,-568722,-1.20307e+06,4437
38482,F,31,working,tradeandmoto,not commuting,Lu,-568722,-1.20307e+06,4437
38483,F,56,retired,undef,not commuting,Lu,-568722,-1.20307e+06,4437
38484,F,63,retired,undef,not commuting,Lu,-568816,-1.20389e+06,4520
38485,M,50,working,education,more than 90 mins,Lu,-568115,-1.20355e+06,4646
38486,F,48,working,industry,not commuting,Lu,-568115,-1.20355e+06,4646
38487,M,28,working,tradeandmoto,not commuting,Lu,-568813,-1.20343e+06,4734
38488,M,41,working,industry,not commuting,Lu,-567469,-1.20339e+06,4707
38489,F,40,working,industry,not commuting,Lu,-567469,-1.20339e+06,4707
38490,F,18,student,undef,not commuting,Lu,-567469,-1.20339e+06,4707
38491,F,70,retired,undef,not commuting,Lu,-568827,-1.20369e+06,4567
38492,M,11,student,undef,not commuting,Lu,-569080,-1.20454e+06,4146
38493,M,48,working,industry,not commuting,Lu,-569080,-1.20454e+06,4146
38494,F,17,student,undef,15 to 30 min,Lu,-569080,-1.20454e+06,4146
38495,M,22,working,adminetc,15 to 30 min,Lu,-569080,-1.20454e+06,4146
38496,F,37,working,tradeandmoto,not commuting,Lu,-568927,-1.20386e+06,4496
38497,M,38,working,industry,not commuting,Lu,-568927,-1.20386e+06,4496
38498,M,16,student,undef,not commuting,Lu,-568927,-1.20386e+06,4496
38499,M,9,student,undef,not commuting,Lu,-568927,-1.20386e+06,4496
38500,M,87,retired,undef,not commuting,Lu,-568141,-1.20307e+06,4754
38501,F,64,retired,undef,not commuting,Lu,-568141,-1.20307e+06,4754
38502,M,41,working,transportation,not commuting,Lu,-568383,-1.20295e+06,4876
38503,F,22,working,industry,not commuting,Lu,-569421,-1.20475e+06,4481
38504,F,60,retired,undef,not commuting,Lu,-569421,-1.20475e+06,4481
38505,F,26,working,industry,not commuting,Lu,-568873,-1.20396e+06,4191
38506,M,53,working,tradeandmoto,not commuting,Lu,-568873,-1.20396e+06,4191
38507,F,51,working,industry,not commuting,Lu,-568873,-1.20396e+06,4191
38508,F,29,at home,undef,not commuting,Lu,-568873,-1.20396e+06,4191
38509,M,48,working,industry,not commuting,Lu,-568109,-1.20292e+06,4808
38510,F,16,student,undef,15 to 30 min,Lu,-568109,-1.20292e+06,4808
38511,F,45,at home,undef,not commuting,Lu,-568109,-1.20292e+06,4808
38512,M,71,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38513,F,66,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38514,M,62,retired,undef,not commuting,Lu,-568857,-1.20434e+06,4585
38515,F,60,retired,undef,not commuting,Lu,-568857,-1.20434e+06,4585
38516,M,17,working,construction,not commuting,Lu,-568658,-1.20358e+06,4001
38517,M,81,retired,undef,not commuting,Lu,-568834,-1.20362e+06,4508
38518,F,82,retired,undef,not commuting,Lu,-568834,-1.20362e+06,4508
38519,F,36,at home,undef,not commuting,Lu,-567821,-1.20329e+06,4569
38520,M,7,student,undef,not commuting,Lu,-567821,-1.20329e+06,4569
38521,F,63,retired,undef,not commuting,Lu,-567821,-1.20329e+06,4569
38522,M,37,at home,undef,not commuting,Lu,-567821,-1.20329e+06,4569
38523,M,51,working,agriculture,not commuting,Lu,-568350,-1.20329e+06,4051
38524,F,40,working,tradeandmoto,15 to 30 min,Lu,-568350,-1.20329e+06,4051
38525,F,68,retired,undef,not commuting,Lu,-567555,-1.20315e+06,4639
38526,F,4,at home,undef,not commuting,Lu,-568494,-1.20322e+06,4607
38527,F,7,student,undef,not commuting,Lu,-568494,-1.20322e+06,4607
38528,M,12,student,undef,not commuting,Lu,-568494,-1.20322e+06,4607
38529,M,8,student,undef,not commuting,Lu,-568494,-1.20322e+06,4607
38530,M,10,student,undef,not commuting,Lu,-568494,-1.20322e+06,4607
38531,F,30,working,industry,not commuting,Lu,-568494,-1.20322e+06,4607
38532,M,23,working,tradeandmoto,not commuting,Lu,-568060,-1.20326e+06,4239
38533,M,47,working,education,not commuting,Lu,-568060,-1.20326e+06,4239
38534,F,25,working,industry,15 to 30 min,Lu,-568060,-1.20326e+06,4239
38535,F,57,working,industry,15 to 30 min,Lu,-567862,-1.2032e+06,4066
38536,M,31,working,industry,not commuting,Lu,-567862,-1.2032e+06,4066
38537,M,58,retired,undef,not commuting,Lu,-567862,-1.2032e+06,4066
38538,M,58,working,industry,not commuting,Lu,-568939,-1.20365e+06,4446
38539,F,68,retired,undef,not commuting,Lu,-568018,-1.20356e+06,4695
38540,F,33,working,industry,not commuting,Lu,-568628,-1.2031e+06,4121
38541,F,8,student,undef,not commuting,Lu,-568628,-1.2031e+06,4121
38542,M,43,at home,undef,not commuting,Lu,-568628,-1.2031e+06,4121
38543,M,10,student,undef,not commuting,Lu,-568628,-1.2031e+06,4121
38544,M,53,working,industry,not commuting,Lu,-568589,-1.20305e+06,4427
38545,F,49,working,education,15 to 30 min,Lu,-568589,-1.20305e+06,4427
38546,M,24,student,undef,not commuting,Lu,-568589,-1.20305e+06,4427
38547,F,21,at home,undef,not commuting,Lu,-568589,-1.20305e+06,4427
38548,F,8,student,undef,not commuting,Lu,-568822,-1.20325e+06,4394
38549,F,38,working,tradeandmoto,not commuting,Lu,-568822,-1.20325e+06,4394
38550,F,10,student,undef,not commuting,Lu,-568822,-1.20325e+06,4394
38551,M,49,at home,undef,not commuting,Lu,-568822,-1.20325e+06,4394
38552,F,35,working,construction,not commuting,Lu,-567673,-1.20334e+06,4082
38553,F,5,at home,undef,not commuting,Lu,-567673,-1.20334e+06,4082
38554,M,41,working,tradeandmoto,not commuting,Lu,-567673,-1.20334e+06,4082
38555,F,2,at home,undef,not commuting,Lu,-567673,-1.20334e+06,4082
38556,F,72,retired,undef,not commuting,Lu,-569289,-1.20431e+06,4188
38557,M,73,working,construction,not commuting,Lu,-569289,-1.20431e+06,4188
38558,F,83,retired,undef,not commuting,Lu,-568435,-1.20337e+06,4154
38559,M,77,retired,undef,not commuting,Lu,-568478,-1.20369e+06,4826
38560,F,76,retired,undef,not commuting,Lu,-568478,-1.20369e+06,4826
38561,M,19,working,construction,not commuting,Lu,-568524,-1.20337e+06,3985
38562,F,42,working,education,15 to 30 min,Lu,-568524,-1.20337e+06,3985
38563,F,78,retired,undef,not commuting,Lu,-568524,-1.20337e+06,3985
38564,M,47,working,industry,not commuting,Lu,-568524,-1.20337e+06,3985
38565,M,57,retired,undef,not commuting,Lu,-568669,-1.20374e+06,3962
38566,M,29,working,industry,not commuting,Lu,-568975,-1.20445e+06,4220
38567,F,25,at home,undef,not commuting,Lu,-568975,-1.20445e+06,4220
38568,M,64,working,adminetc,not commuting,Lu,-567970,-1.20304e+06,4810
38569,F,68,retired,undef,not commuting,Lu,-567970,-1.20304e+06,4810
38570,M,60,working,industry,not commuting,Lu,-567601,-1.20317e+06,4640
38571,M,28,working,construction,not commuting,Lu,-567601,-1.20317e+06,4640
38572,M,1,at home,undef,not commuting,Lu,-568784,-1.20383e+06,4017
38573,M,31,working,education,not commuting,Lu,-568784,-1.20383e+06,4017
38574,M,65,retired,undef,not commuting,Lu,-568662,-1.20359e+06,4175
38575,F,64,retired,undef,not commuting,Lu,-568662,-1.20359e+06,4175
38576,F,52,at home,undef,not commuting,Lu,-568180,-1.2033e+06,4349
38577,M,54,at home,undef,not commuting,Lu,-568180,-1.2033e+06,4349
38578,F,60,retired,undef,not commuting,Lu,-568983,-1.20367e+06,4445
38579,M,21,student,undef,not commuting,Lu,-568624,-1.20394e+06,4804
38580,M,50,working,tradeandmoto,not commuting,Lu,-568624,-1.20394e+06,4804
38581,M,23,student,undef,30 to 45 mins,Lu,-568624,-1.20394e+06,4804
38582,F,45,at home,undef,not commuting,Lu,-568624,-1.20394e+06,4804
38583,M,62,retired,undef,not commuting,Lu,-567824,-1.20319e+06,4635
38584,F,59,working,agriculture,not commuting,Lu,-567824,-1.20319e+06,4635
38585,F,59,retired,undef,not commuting,Lu,-568076,-1.20338e+06,4247
38586,M,11,student,undef,not commuting,Lu,-567714,-1.20339e+06,4672
38587,F,34,at home,undef,not commuting,Lu,-567714,-1.20339e+06,4672
38588,F,2,at home,undef,not commuting,Lu,-567714,-1.20339e+06,4672
38589,M,37,working,adminetc,not commuting,Lu,-567714,-1.20339e+06,4672
38590,M,39,working,construction,15 to 30 min,Lu,-569464,-1.20482e+06,4636
38591,F,58,working,construction,15 to 30 min,Lu,-567974,-1.2035e+06,4802
38592,M,58,retired,undef,not commuting,Lu,-567974,-1.2035e+06,4802
38593,F,69,retired,undef,not commuting,Lu,-568631,-1.20366e+06,3966
38594,F,78,retired,undef,not commuting,Lu,-568682,-1.20332e+06,4519
38595,M,39,working,industry,not commuting,Lu,-568529,-1.2033e+06,4041
38596,F,69,retired,undef,not commuting,Lu,-568529,-1.2033e+06,4041
38597,M,84,retired,undef,not commuting,Lu,-568270,-1.20352e+06,4178
38598,M,21,student,undef,not commuting,Lu,-568270,-1.20352e+06,4178
38599,M,42,working,transportation,not commuting,Lu,-568693,-1.20366e+06,4006
38600,F,21,student,undef,15 to 30 min,Lu,-568693,-1.20366e+06,4006
38601,F,41,working,industry,not commuting,Lu,-568693,-1.20366e+06,4006
38602,F,79,retired,undef,not commuting,Lu,-568693,-1.20366e+06,4006
38603,M,9,student,undef,not commuting,Lu,-568693,-1.20366e+06,4006
38604,M,25,at home,undef,not commuting,Lu,-568638,-1.20316e+06,4425
38605,M,58,working,construction,less than 15min,Lu,-568892,-1.20423e+06,4315
38606,F,34,working,industry,not commuting,Lu,-568892,-1.20423e+06,4315
38607,M,58,working,tradeandmoto,not commuting,Lu,-568905,-1.20404e+06,4345
38608,F,27,working,tradeandmoto,less than 15min,Lu,-568905,-1.20404e+06,4345
38609,F,54,working,education,less than 15min,Lu,-568905,-1.20404e+06,4345
38610,F,58,retired,undef,not commuting,Lu,-568082,-1.20341e+06,4269
38611,M,38,working,tradeandmoto,not commuting,Lu,-568082,-1.20341e+06,4269
38612,M,59,working,transportation,not commuting,Lu,-568082,-1.20341e+06,4269
38613,M,35,working,it,30 to 45 mins,Lu,-568083,-1.20311e+06,4758
38614,M,4,at home,undef,not commuting,Lu,-568083,-1.20311e+06,4758
38615,F,6,student,undef,not commuting,Lu,-568083,-1.20311e+06,4758
38616,F,33,working,eatinghousing,not commuting,Lu,-568083,-1.20311e+06,4758
38617,M,39,at home,undef,not commuting,Lu,-568471,-1.20336e+06,4037
38618,F,34,working,industry,45 to 60 mins,Lu,-568471,-1.20336e+06,4037
38619,F,4,at home,undef,not commuting,Lu,-568471,-1.20336e+06,4037
38620,M,37,working,health,less than 15min,Lu,-567892,-1.20365e+06,4838
38621,M,76,retired,undef,not commuting,Lu,-567892,-1.20365e+06,4838
38622,F,80,retired,undef,not commuting,Lu,-568648,-1.20228e+06,4596
38623,M,48,working,agriculture,not commuting,Lu,-568669,-1.20302e+06,4026
38624,M,71,retired,undef,not commuting,Lu,-568669,-1.20302e+06,4026
38625,F,71,retired,undef,not commuting,Lu,-568669,-1.20302e+06,4026
38626,M,30,working,industry,not commuting,Lu,-568364,-1.20295e+06,4866
38627,M,57,retired,undef,not commuting,Lu,-568364,-1.20295e+06,4866
38628,F,54,working,construction,15 to 30 min,Lu,-568364,-1.20295e+06,4866
38629,M,62,working,education,45 to 60 mins,Lu,-568634,-1.20351e+06,3997
38630,F,59,working,industry,not commuting,Lu,-568634,-1.20351e+06,3997
38631,M,51,working,tradeandmoto,not commuting,Lu,-568977,-1.20372e+06,4444
38632,F,24,working,industry,15 to 30 min,Lu,-568977,-1.20372e+06,4444
38633,F,26,working,industry,not commuting,Lu,-568977,-1.20372e+06,4444
38634,F,49,working,industry,15 to 30 min,Lu,-568977,-1.20372e+06,4444
38635,M,55,working,tradeandmoto,not commuting,Lu,-568849,-1.20345e+06,4719
38636,F,80,retired,undef,not commuting,Lu,-568849,-1.20345e+06,4719
38637,M,60,retired,undef,not commuting,Lu,-568849,-1.20345e+06,4719
38638,M,26,working,industry,not commuting,Lu,-568814,-1.20336e+06,4133
38639,F,1,at home,undef,not commuting,Lu,-568814,-1.20336e+06,4133
38640,F,23,student,undef,30 to 45 mins,Lu,-568814,-1.20336e+06,4133
38641,M,27,working,industry,15 to 30 min,Lu,-568814,-1.20336e+06,4133
38642,F,25,working,adminetc,not commuting,Lu,-569182,-1.20463e+06,4127
38643,F,999,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38644,F,1,at home,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38645,F,999,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38646,F,999,retired,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38647,F,28,at home,undef,not commuting,Lu,-569182,-1.20463e+06,4127
38648,F,48,at home,undef,not commuting,Lu,-568356,-1.20332e+06,4077
38649,M,52,working,adminetc,not commuting,Lu,-568356,-1.20332e+06,4077
38650,M,28,working,industry,not commuting,Lu,-568356,-1.20332e+06,4077
38651,F,67,retired,undef,not commuting,Lu,-568735,-1.20346e+06,4333
38652,M,72,working,education,not commuting,Lu,-568735,-1.20346e+06,4333
38653,F,59,working,publicsector,not commuting,Lu,-568441,-1.20316e+06,4531
38654,M,60,retired,undef,not commuting,Lu,-568441,-1.20316e+06,4531
38655,F,23,working,industry,not commuting,Lu,-568441,-1.20316e+06,4531
38656,M,21,student,undef,not commuting,Lu,-568441,-1.20316e+06,4531
38657,F,18,working,transportation,not commuting,Lu,-568195,-1.20327e+06,4222
38658,F,45,working,publicsector,not commuting,Lu,-568195,-1.20327e+06,4222
38659,M,45,working,industry,less than 15min,Lu,-568195,-1.20327e+06,4222
38660,F,74,retired,undef,not commuting,Lu,-568893,-1.20409e+06,4356
38661,M,69,retired,undef,not commuting,Lu,-568492,-1.20311e+06,4603
38662,F,65,retired,undef,not commuting,Lu,-568492,-1.20311e+06,4603
38663,F,65,retired,undef,not commuting,Lu,-567974,-1.20353e+06,4475
38664,M,30,working,tradeandmoto,less than 15min,Lu,-567974,-1.20353e+06,4475
38665,M,67,retired,undef,not commuting,Lu,-567974,-1.20353e+06,4475
38666,M,37,working,industry,not commuting,Lu,-567974,-1.20353e+06,4475
38667,F,49,working,industry,not commuting,Lu,-568070,-1.2036e+06,4677
38668,M,48,working,adminetc,60 to 90 mins,Lu,-568070,-1.2036e+06,4677
38669,M,20,student,undef,less than 15min,Lu,-568070,-1.2036e+06,4677
38670,F,80,retired,undef,not commuting,Lu,-568860,-1.20424e+06,4460
38671,M,30,working,tradeandmoto,not commuting,Lu,-569071,-1.20453e+06,4130
38672,M,55,working,industry,not commuting,Lu,-569071,-1.20453e+06,4130
38673,M,27,working,industry,not commuting,Lu,-569071,-1.20453e+06,4130
