id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
53672,M,61,retired,undef,not commuting,Ro,-559947,-1.20011e+06,16618
44853,M,1,at home,undef,not commuting,Pr,-576031,-1.20354e+06,15758
52882,F,52,working,publicsector,not commuting,Ro,-560068,-1.20007e+06,16803
1952,M,24,at home,undef,not commuting,Ho,-565039,-1.20165e+06,4497
45015,F,34,at home,undef,not commuting,Pr,-574902,-1.20454e+06,15809
34327,F,76,retired,undef,not commuting,Du,-566134,-1.19518e+06,12515
15495,F,7,student,undef,not commuting,Ho,-563613,-1.2018e+06,5513
23394,M,11,student,undef,not commuting,Ho,-565464,-1.20175e+06,2621
49611,F,33,working,construction,15 to 30 min,Ra,-561045,-1.1956e+06,16377
50832,F,46,at home,undef,not commuting,Ro,-559962,-1.2002e+06,16650
12864,M,999,retired,undef,not commuting,Ho,-565782,-1.2017e+06,7103
43603,F,47,working,education,not commuting,Mu,-571345,-1.1959e+06,15301
27605,F,35,working,health,not commuting,DB,-572111,-1.20085e+06,11754
964,F,58,working,tradeandmoto,not commuting,Ho,-563665,-1.20195e+06,6357
50622,F,6,student,undef,not commuting,Ro,-558338,-1.19873e+06,16757
6981,M,82,retired,undef,not commuting,Ho,-564457,-1.2023e+06,7303
54542,F,4,at home,undef,not commuting,SP,-574069,-1.19917e+06,17401
35319,M,31,working,industry,30 to 45 mins,Du,-565576,-1.19588e+06,12790
38448,F,72,retired,undef,not commuting,Lu,-567868,-1.20358e+06,14344
23450,M,49,working,industry,not commuting,Ho,-565716,-1.20177e+06,3210
29690,F,76,retired,undef,not commuting,Du,-566848,-1.19526e+06,11964
16680,F,8,student,undef,not commuting,Ho,-564317,-1.20314e+06,5221
33825,M,63,retired,undef,not commuting,Du,-565973,-1.19524e+06,12664
47424,M,61,retired,undef,not commuting,Ra,-560448,-1.19584e+06,16146
43158,M,31,working,industry,not commuting,Mu,-571156,-1.19644e+06,14889
881,F,11,student,undef,not commuting,Ho,-563741,-1.20305e+06,9201
28049,F,77,retired,undef,not commuting,DB,-571491,-1.20142e+06,11346
37701,F,27,working,adminetc,30 to 45 mins,Lu,-567870,-1.20316e+06,13892
53030,F,15,working,publicsector,15 to 30 min,Ro,-560640,-1.20018e+06,17061
18060,M,45,working,tradeandmoto,not commuting,Ho,-565390,-1.20165e+06,2743
50222,F,10,student,undef,not commuting,Ra,-560314,-1.1953e+06,16561
15210,F,59,retired,undef,not commuting,Ho,-563689,-1.20261e+06,8011
25968,M,73,retired,undef,not commuting,Ce,-577423,-1.19571e+06,10903
48521,F,39,working,construction,not commuting,Ra,-560771,-1.19536e+06,16118
12546,M,44,working,tradeandmoto,not commuting,Ho,-565586,-1.20189e+06,3332
4776,M,6,student,undef,not commuting,Ho,-564036,-1.20261e+06,817
15257,M,20,working,health,not commuting,Ho,-563663,-1.20281e+06,8716
43218,F,81,retired,undef,not commuting,Mu,-570991,-1.19649e+06,15095
16930,M,1,at home,undef,not commuting,Ho,-564038,-1.20209e+06,6641
28990,F,25,at home,undef,not commuting,DB,-572047,-1.20074e+06,11713
8933,F,27,working,banks,not commuting,Ho,-565245,-1.20193e+06,2172
9506,M,33,working,transportation,not commuting,Ho,-565390,-1.20165e+06,2745
50988,F,59,retired,undef,not commuting,Ro,-560554,-1.20023e+06,16977
23507,M,7,student,undef,not commuting,Ho,-564410,-1.20182e+06,2135
8130,M,19,at home,undef,not commuting,Ho,-564455,-1.20257e+06,181
11686,F,70,retired,undef,not commuting,Ho,-564120,-1.20195e+06,1450
28524,M,41,at home,undef,not commuting,DB,-571645,-1.20083e+06,11731
20816,M,6,student,undef,not commuting,Ho,-565463,-1.20164e+06,2531
27623,M,64,retired,undef,not commuting,DB,-571636,-1.20139e+06,11370
32718,F,69,working,construction,not commuting,Du,-567708,-1.19464e+06,12080
17400,F,52,working,publicsector,not commuting,Ho,-563712,-1.2029e+06,9087
41935,M,6,student,undef,not commuting,Mu,-571084,-1.19643e+06,14836
16535,F,23,student,undef,not commuting,Ho,-565543,-1.20215e+06,6863
38969,F,63,retired,undef,not commuting,Mi,-570231,-1.2056e+06,14774
31086,F,19,at home,undef,not commuting,Du,-566639,-1.19497e+06,12982
29363,M,26,working,tradeandmoto,not commuting,DB,-571854,-1.20164e+06,11328
54424,M,64,retired,undef,not commuting,SP,-574501,-1.1989e+06,17480
40156,F,30,at home,undef,not commuting,Mi,-569890,-1.20584e+06,14766
50348,M,5,at home,undef,not commuting,Ra,-560577,-1.19555e+06,15976
45407,M,2,at home,undef,not commuting,Pr,-575845,-1.20387e+06,15853
50423,M,52,working,industry,30 to 45 mins,Ra,-560497,-1.19498e+06,15885
54466,M,40,working,industry,not commuting,SP,-574280,-1.19895e+06,17538
51825,F,89,retired,undef,not commuting,Ro,-558074,-1.19922e+06,16832
32578,M,32,at home,undef,not commuting,Du,-566615,-1.19526e+06,12081
30719,F,63,retired,undef,not commuting,Du,-565908,-1.19523e+06,12719
55634,F,79,retired,undef,not commuting,Su,-555361,-1.20157e+06,17657
4866,M,61,retired,undef,not commuting,Ho,-565539,-1.20206e+06,2920
41865,F,79,retired,undef,not commuting,Mu,-571171,-1.19601e+06,14833
32692,F,45,working,industry,not commuting,Du,-565624,-1.19591e+06,12216
22486,F,10,student,undef,not commuting,Ho,-563425,-1.20167e+06,5811
15474,M,60,working,health,not commuting,Ho,-565453,-1.2021e+06,6894
36543,M,32,working,construction,not commuting,Lu,-568416,-1.2034e+06,13816
28392,M,38,working,construction,not commuting,DB,-571617,-1.2015e+06,11341
4620,M,65,retired,undef,not commuting,Ho,-562924,-1.20169e+06,4873
45237,F,43,working,industry,not commuting,Pr,-576031,-1.20354e+06,15758
3510,F,65,retired,undef,not commuting,Ho,-563905,-1.20257e+06,10724
44520,F,33,at home,undef,not commuting,Pr,-576004,-1.20354e+06,15757
12224,M,52,working,tradeandmoto,not commuting,Ho,-564094,-1.20274e+06,2199
34781,M,23,student,undef,not commuting,Du,-565514,-1.19568e+06,12780
18918,F,56,working,industry,not commuting,Ho,-563681,-1.20225e+06,7529
51649,M,33,working,industry,not commuting,Ro,-560670,-1.20013e+06,17062
5929,M,51,at home,undef,not commuting,Ho,-565648,-1.20172e+06,2880
37298,F,58,working,construction,not commuting,Lu,-568939,-1.20365e+06,14005
32128,M,41,working,health,15 to 30 min,Du,-564974,-1.19449e+06,11858
11835,F,47,at home,undef,not commuting,Ho,-563741,-1.20305e+06,9257
23744,M,38,at home,undef,not commuting,Ho,-564125,-1.20161e+06,1950
6031,M,31,working,adminetc,not commuting,Ho,-565502,-1.20163e+06,6701
24196,M,5,at home,undef,not commuting,Ho,-563811,-1.20256e+06,9705
37059,M,53,at home,undef,not commuting,Lu,-568701,-1.20405e+06,14245
64,M,35,working,tradeandmoto,not commuting,Ho,-563885,-1.20292e+06,9490
3964,F,33,working,health,not commuting,Ho,-562521,-1.19947e+06,7096
15157,M,62,working,industry,not commuting,Ho,-564636,-1.20262e+06,5397
30622,F,64,retired,undef,not commuting,Du,-567044,-1.19471e+06,13149
48130,M,69,retired,undef,not commuting,Ra,-560520,-1.19584e+06,16160
5132,M,55,retired,undef,not commuting,Ho,-562957,-1.20173e+06,4858
44571,M,28,working,agriculture,not commuting,Pr,-575386,-1.20378e+06,15512
4877,F,49,at home,undef,not commuting,Ho,-564658,-1.20237e+06,1656
36956,M,51,working,eatinghousing,15 to 30 min,Lu,-568625,-1.20302e+06,14073
35986,M,7,student,undef,not commuting,Jo,-573394,-1.20312e+06,13417
26391,F,18,working,tradeandmoto,not commuting,Ce,-577800,-1.19603e+06,11213
26679,F,58,retired,undef,not commuting,Ce,-577889,-1.19569e+06,11158
27960,M,31,working,industry,not commuting,DB,-571395,-1.20152e+06,11285
53245,M,21,student,undef,30 to 45 mins,Ro,-559945,-1.20039e+06,16877
53346,M,19,student,undef,45 to 60 mins,Ro,-558166,-1.19886e+06,16986
5000,M,34,working,banks,not commuting,Ho,-564559,-1.20219e+06,958
44948,F,14,student,undef,not commuting,Pr,-575188,-1.20412e+06,15485
7999,M,47,working,industry,not commuting,Ho,-563764,-1.20269e+06,8390
27685,F,44,working,transportation,not commuting,DB,-571616,-1.2011e+06,11397
47829,F,56,working,tradeandmoto,not commuting,Ra,-560506,-1.1951e+06,16020
46326,M,63,working,industry,15 to 30 min,Pr,-574760,-1.20385e+06,15682
6181,M,37,working,industry,not commuting,Ho,-563687,-1.2019e+06,6311
8680,F,34,working,industry,not commuting,Ho,-563901,-1.20264e+06,9578
46763,F,23,working,construction,not commuting,Ra,-561259,-1.19554e+06,16281
13238,M,38,at home,undef,not commuting,Ho,-564989,-1.20166e+06,3768
28111,F,79,retired,undef,not commuting,DB,-571783,-1.20051e+06,11492
9414,M,54,working,industry,not commuting,Ho,-563767,-1.20298e+06,9435
34489,M,36,working,adminetc,not commuting,Du,-565620,-1.19562e+06,12102
13560,F,17,student,undef,30 to 45 mins,Ho,-564791,-1.20187e+06,4381
41018,F,2,at home,undef,not commuting,Mu,-570599,-1.19562e+06,15332
3853,M,47,working,industry,not commuting,Ho,-563472,-1.20175e+06,5693
6045,F,33,working,industry,more than 90 mins,Ho,-563477,-1.20168e+06,5749
15861,F,62,retired,undef,not commuting,Ho,-563773,-1.20301e+06,9333
39743,F,34,working,industry,not commuting,Mi,-570429,-1.20566e+06,14597
49309,F,10,student,undef,not commuting,Ra,-560995,-1.19539e+06,15977
19106,F,53,working,health,not commuting,Ho,-564607,-1.20292e+06,264
50995,F,7,student,undef,not commuting,Ro,-560590,-1.20005e+06,17261
31067,M,16,student,undef,not commuting,Du,-564929,-1.19456e+06,11999
50713,F,34,working,adminetc,60 to 90 mins,Ro,-560228,-1.20055e+06,16904
33692,M,59,retired,undef,not commuting,Du,-566600,-1.19539e+06,12146
29903,F,30,working,agriculture,not commuting,Du,-566383,-1.19518e+06,12175
8562,F,20,at home,undef,not commuting,Ho,-563773,-1.20273e+06,8479
22591,F,64,retired,undef,not commuting,Ho,-563659,-1.20235e+06,7663
11756,F,40,working,eatinghousing,not commuting,Ho,-565344,-1.20178e+06,3263
12480,M,66,retired,undef,not commuting,Ho,-563901,-1.20264e+06,9559
15099,F,25,working,health,not commuting,Ho,-564636,-1.20262e+06,5399
40753,F,84,retired,undef,not commuting,Mu,-570891,-1.19636e+06,15310
50538,F,75,retired,undef,not commuting,Ro,-560233,-1.20021e+06,16707
27032,M,10,student,undef,not commuting,DB,-572005,-1.20083e+06,11597
35318,M,45,working,industry,not commuting,Du,-567313,-1.19405e+06,12158
55299,M,29,working,adminetc,less than 15min,Su,-554910,-1.20172e+06,17696
9660,M,67,retired,undef,not commuting,Ho,-564511,-1.20229e+06,10148
38893,F,78,retired,undef,not commuting,Mi,-569951,-1.20584e+06,14784
11719,M,46,working,tradeandmoto,not commuting,Ho,-563885,-1.20292e+06,9462
11583,M,28,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9686
11926,F,80,retired,undef,not commuting,Ho,-564645,-1.20242e+06,4038
40641,F,22,at home,undef,not commuting,Mi,-570475,-1.20614e+06,14552
15548,M,63,working,adminetc,not commuting,Ho,-564791,-1.20187e+06,4307
7552,M,13,student,undef,not commuting,Ho,-563513,-1.20181e+06,10496
44113,M,1,at home,undef,not commuting,Mu,-570325,-1.19598e+06,15080
30248,M,24,student,undef,more than 90 mins,Du,-566162,-1.19511e+06,12476
9582,M,33,working,transportation,not commuting,Ho,-563714,-1.20281e+06,8638
11589,F,14,student,undef,not commuting,Ho,-565548,-1.20197e+06,3017
14506,F,24,student,undef,not commuting,Ho,-565568,-1.20162e+06,3157
13296,M,32,working,construction,not commuting,Ho,-563663,-1.20281e+06,8749
52811,F,39,working,industry,not commuting,Ro,-559647,-1.20007e+06,16644
23700,M,42,at home,undef,not commuting,Ho,-564511,-1.20229e+06,10153
42373,M,54,working,construction,not commuting,Mu,-571424,-1.1958e+06,15022
55143,F,41,working,construction,15 to 30 min,Su,-555229,-1.20185e+06,17617
47488,M,58,retired,undef,not commuting,Ra,-560567,-1.19476e+06,16402
42028,F,53,working,tradeandmoto,not commuting,Mu,-570447,-1.19618e+06,14969
21799,F,54,at home,undef,not commuting,Ho,-565390,-1.20165e+06,2748
5429,F,8,student,undef,not commuting,Ho,-564422,-1.2024e+06,7310
556,F,66,retired,undef,not commuting,Ho,-564114,-1.20273e+06,3650
8948,M,64,working,banks,not commuting,Ho,-563754,-1.20197e+06,6615
12075,M,54,working,tradeandmoto,not commuting,Ho,-563734,-1.20177e+06,6634
21110,M,34,working,transportation,not commuting,Ho,-563425,-1.20167e+06,5829
38558,F,83,retired,undef,not commuting,Lu,-568435,-1.20337e+06,13652
22803,M,29,working,education,not commuting,Ho,-563700,-1.20264e+06,8294
33538,F,21,at home,undef,not commuting,Du,-567516,-1.19435e+06,11912
10875,F,26,at home,undef,not commuting,Ho,-564094,-1.20274e+06,2191
51705,F,15,student,undef,less than 15min,Ro,-559876,-1.20003e+06,16646
32079,M,29,at home,undef,not commuting,Du,-565908,-1.19523e+06,12686
41311,M,27,working,industry,not commuting,Mu,-571362,-1.19593e+06,15367
27353,F,5,at home,undef,not commuting,DB,-571468,-1.20159e+06,11288
42404,M,32,working,eatinghousing,15 to 30 min,Mu,-571151,-1.19665e+06,14863
51536,F,10,student,undef,not commuting,Ro,-560119,-1.20048e+06,17004
49495,F,64,retired,undef,not commuting,Ra,-561038,-1.19557e+06,16039
37938,F,59,working,industry,more than 90 mins,Lu,-568031,-1.20361e+06,14372
50781,F,38,working,it,15 to 30 min,Ro,-558377,-1.19899e+06,17222
20299,M,55,retired,undef,not commuting,Ho,-565331,-1.20165e+06,2769
45513,F,64,retired,undef,not commuting,Pr,-574781,-1.20409e+06,15493
52329,M,74,retired,undef,not commuting,Ro,-559947,-1.20011e+06,16618
25276,M,40,working,industry,less than 15min,Ce,-577427,-1.19486e+06,11070
34015,M,15,student,undef,not commuting,Du,-565430,-1.19579e+06,13076
27529,F,27,working,industry,15 to 30 min,DB,-571600,-1.20152e+06,11704
42325,M,9,student,undef,not commuting,Mu,-570678,-1.19649e+06,15168
12728,M,56,working,adminetc,not commuting,Ho,-563735,-1.20289e+06,9048
40567,M,19,working,industry,not commuting,Mi,-570014,-1.20573e+06,14809
52556,F,27,working,publicsector,less than 15min,Ro,-557968,-1.19891e+06,17033
20764,F,36,working,adminetc,not commuting,Ho,-565830,-1.20221e+06,5032
46040,M,47,working,tradeandmoto,not commuting,Pr,-575586,-1.20403e+06,15783
8202,M,56,working,industry,not commuting,Ho,-562673,-1.19906e+06,4551
25726,F,58,retired,undef,not commuting,Ce,-577257,-1.19497e+06,10866
10999,M,35,at home,undef,not commuting,Ho,-563764,-1.20269e+06,8426
52059,F,59,working,health,not commuting,Ro,-558299,-1.1988e+06,17188
17017,F,89,retired,undef,not commuting,Ho,-564184,-1.20302e+06,1606
7378,M,85,retired,undef,not commuting,Ho,-563365,-1.20146e+06,6249
34821,M,38,at home,undef,not commuting,Du,-566891,-1.19518e+06,12879
32703,F,37,working,tradeandmoto,not commuting,Du,-566001,-1.19517e+06,12596
38394,F,68,retired,undef,not commuting,Lu,-568603,-1.20359e+06,13458
47421,F,60,retired,undef,not commuting,Ra,-560448,-1.19584e+06,16146
19597,M,25,working,eatinghousing,not commuting,Ho,-563644,-1.20265e+06,8822
38563,F,78,retired,undef,not commuting,Lu,-568524,-1.20337e+06,13473
47715,M,5,at home,undef,not commuting,Ra,-560572,-1.1956e+06,16472
44179,M,54,working,agriculture,not commuting,Mu,-571018,-1.19672e+06,14849
51916,F,31,working,transportation,not commuting,Ro,-559554,-1.20003e+06,16635
25496,F,59,retired,undef,not commuting,Ce,-577398,-1.19492e+06,10994
7926,F,12,student,undef,not commuting,Ho,-563844,-1.20298e+06,5169
45433,F,33,working,transportation,not commuting,Pr,-575005,-1.20469e+06,15721
7043,M,29,at home,undef,not commuting,Ho,-563819,-1.20271e+06,8540
4865,M,23,working,education,not commuting,Ho,-565539,-1.20206e+06,2920
14772,F,57,working,tradeandmoto,not commuting,Ho,-564663,-1.20137e+06,5046
1689,F,47,working,tradeandmoto,15 to 30 min,Ho,-565835,-1.20176e+06,7158
36769,M,46,working,construction,not commuting,Lu,-568209,-1.20328e+06,13736
3690,M,37,working,tradeandmoto,not commuting,Ho,-564317,-1.20314e+06,5204
49783,F,37,working,adminetc,60 to 90 mins,Ra,-560748,-1.19521e+06,16383
54980,F,73,retired,undef,not commuting,Su,-554996,-1.20209e+06,17606
33282,M,29,at home,undef,not commuting,Du,-565674,-1.19566e+06,12094
43535,F,35,working,construction,not commuting,Mu,-571219,-1.19656e+06,14887
5107,F,79,retired,undef,not commuting,Ho,-563959,-1.2022e+06,9961
6405,F,37,working,transportation,not commuting,Ho,-563644,-1.20265e+06,8818
27866,F,68,retired,undef,not commuting,DB,-571756,-1.2018e+06,11519
27872,F,49,at home,undef,not commuting,DB,-571582,-1.20061e+06,11620
3088,F,9,student,undef,not commuting,Ho,-563336,-1.20152e+06,6096
46022,M,27,working,industry,15 to 30 min,Pr,-576003,-1.20386e+06,15856
15476,F,4,at home,undef,not commuting,Ho,-563679,-1.20256e+06,8007
39645,M,13,student,undef,not commuting,Mi,-569758,-1.20532e+06,14799
20380,M,47,working,industry,not commuting,Ho,-563365,-1.20146e+06,6227
36106,F,46,at home,undef,not commuting,Jo,-572947,-1.20327e+06,13312
46019,M,49,working,tradeandmoto,not commuting,Pr,-574780,-1.20392e+06,15531
48003,F,33,at home,undef,not commuting,Ra,-560398,-1.19593e+06,16203
43747,M,35,working,tradeandmoto,not commuting,Mu,-570398,-1.19576e+06,14936
38388,F,72,retired,undef,not commuting,Lu,-568455,-1.20318e+06,14192
36944,F,59,working,adminetc,less than 15min,Lu,-567979,-1.2032e+06,14377
47438,F,46,working,industry,15 to 30 min,Ra,-560409,-1.19466e+06,16529
43013,M,15,working,industry,15 to 30 min,Mu,-570539,-1.19634e+06,15281
37315,M,71,retired,undef,not commuting,Lu,-568968,-1.2038e+06,13927
46365,M,15,student,undef,15 to 30 min,Pr,-575592,-1.20382e+06,15620
51001,F,11,student,undef,not commuting,Ro,-560188,-1.20035e+06,16706
16373,F,81,retired,undef,not commuting,Ho,-563425,-1.20167e+06,5825
4622,F,56,retired,undef,not commuting,Ho,-563838,-1.20216e+06,10320
24967,F,41,at home,undef,not commuting,Ce,-577329,-1.19559e+06,10906
36117,M,23,working,industry,15 to 30 min,Jo,-572869,-1.20335e+06,13401
43144,F,58,working,eatinghousing,not commuting,Mu,-571113,-1.19663e+06,15416
1477,F,70,retired,undef,not commuting,Ho,-564966,-1.20188e+06,4240
40867,F,1,at home,undef,not commuting,Mu,-570724,-1.19629e+06,15347
53520,F,23,working,construction,less than 15min,Ro,-557166,-1.19789e+06,16994
37240,M,16,student,undef,30 to 45 mins,Lu,-568983,-1.20367e+06,13998
6332,F,22,at home,undef,not commuting,Ho,-564253,-1.20239e+06,533
1191,M,36,working,construction,not commuting,Ho,-565256,-1.20168e+06,2814
16888,F,17,working,industry,not commuting,Ho,-565830,-1.20221e+06,4998
45156,M,34,working,construction,not commuting,Pr,-575464,-1.20381e+06,15568
17066,F,72,retired,undef,not commuting,Ho,-564791,-1.20187e+06,4393
5172,M,67,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10105
41872,M,45,working,industry,15 to 30 min,Mu,-570880,-1.19685e+06,15321
14949,M,33,at home,undef,not commuting,Ho,-563756,-1.20197e+06,6616
30632,F,80,retired,undef,not commuting,Du,-565514,-1.19586e+06,13125
6253,M,25,working,education,not commuting,Ho,-563659,-1.20235e+06,7724
42023,F,77,retired,undef,not commuting,Mu,-571425,-1.19631e+06,15124
41998,M,38,working,industry,15 to 30 min,Mu,-571129,-1.19649e+06,14838
16162,F,46,working,transportation,not commuting,Ho,-564422,-1.2024e+06,7318
54956,M,46,working,construction,15 to 30 min,Su,-555185,-1.20147e+06,17675
8839,F,79,retired,undef,not commuting,Ho,-564502,-1.20249e+06,7376
24237,F,37,working,tradeandmoto,less than 15min,Ho,-563821,-1.20171e+06,8118
17123,F,18,student,undef,not commuting,Ho,-564461,-1.20299e+06,8909
38856,F,43,working,education,less than 15min,Lu,-568755,-1.20377e+06,13503
18682,F,58,working,construction,not commuting,Ho,-564891,-1.20162e+06,3882
23013,F,41,working,health,not commuting,Ho,-564389,-1.20249e+06,7222
40484,F,28,working,industry,15 to 30 min,Mi,-569611,-1.20574e+06,14804
37790,F,24,student,undef,less than 15min,Lu,-568487,-1.20362e+06,14449
1469,M,60,retired,undef,not commuting,Ho,-564584,-1.20153e+06,10528
23299,M,29,at home,undef,not commuting,Ho,-563767,-1.20298e+06,9398
10428,F,17,student,undef,not commuting,Ho,-563741,-1.20305e+06,9202
43751,F,27,working,industry,15 to 30 min,Mu,-571292,-1.19627e+06,14973
55108,F,6,student,undef,not commuting,Su,-554572,-1.20157e+06,17750
49459,F,8,student,undef,not commuting,Ra,-561230,-1.19538e+06,16334
49956,F,17,student,undef,not commuting,Ra,-560371,-1.19485e+06,16076
27429,M,22,at home,undef,not commuting,DB,-571950,-1.20091e+06,11586
23165,M,20,student,undef,not commuting,Ho,-565333,-1.20171e+06,2501
8843,F,30,working,adminetc,not commuting,Ho,-563613,-1.2018e+06,5529
18043,F,26,working,industry,not commuting,Ho,-563365,-1.20146e+06,6260
19681,F,34,working,tradeandmoto,not commuting,Ho,-564791,-1.20187e+06,4392
46310,F,64,retired,undef,not commuting,Pr,-575725,-1.20388e+06,15830
44281,M,36,working,industry,not commuting,Mu,-571084,-1.19643e+06,14835
52134,M,56,working,education,not commuting,Ro,-560261,-1.19976e+06,16978
49525,M,65,retired,undef,not commuting,Ra,-560878,-1.19529e+06,16001
1749,M,32,working,publicsector,not commuting,Ho,-564606,-1.20242e+06,1732
44623,F,55,working,industry,15 to 30 min,Pr,-575089,-1.20467e+06,15751
42867,F,4,at home,undef,not commuting,Mu,-571463,-1.19654e+06,14883
53206,M,8,student,undef,not commuting,Ro,-560184,-1.20046e+06,16885
16218,M,5,at home,undef,not commuting,Ho,-564105,-1.20201e+06,1668
26090,F,54,working,construction,30 to 45 mins,Ce,-577411,-1.19475e+06,11069
1684,F,51,working,industry,not commuting,Ho,-564111,-1.20198e+06,1310
53641,M,36,at home,undef,not commuting,Ro,-560342,-1.20042e+06,17182
15920,M,46,at home,undef,not commuting,Ho,-564511,-1.20229e+06,10141
30893,F,50,working,industry,not commuting,Du,-565973,-1.19524e+06,12636
2953,M,44,working,tradeandmoto,not commuting,Ho,-564389,-1.20249e+06,7244
1607,F,29,at home,undef,not commuting,Ho,-565634,-1.20176e+06,2893
1006,F,52,working,tradeandmoto,not commuting,Ho,-563767,-1.20298e+06,9415
14136,F,70,retired,undef,not commuting,Ho,-564094,-1.20274e+06,2206
54202,F,31,working,adminetc,not commuting,SP,-575096,-1.1989e+06,17488
51508,M,38,working,industry,not commuting,Ro,-558134,-1.19919e+06,16751
25611,M,66,retired,undef,not commuting,Ce,-576923,-1.19533e+06,11066
4686,F,44,working,eatinghousing,not commuting,Ho,-563679,-1.20256e+06,8003
20325,M,37,working,banks,not commuting,Ho,-564374,-1.20321e+06,5308
49089,F,30,working,publicsector,not commuting,Ra,-560352,-1.19526e+06,16018
27033,F,36,at home,undef,not commuting,DB,-572005,-1.20083e+06,11597
23774,F,39,at home,undef,not commuting,Ho,-564131,-1.20192e+06,1480
34782,M,59,working,adminetc,not commuting,Du,-565514,-1.19568e+06,12780
33600,M,35,at home,undef,not commuting,Du,-566350,-1.19516e+06,12442
52482,M,64,retired,undef,not commuting,Ro,-559958,-1.19977e+06,16697
16635,M,71,retired,undef,not commuting,Ho,-563741,-1.20263e+06,8344
52474,F,47,working,industry,15 to 30 min,Ro,-560253,-1.19981e+06,16768
30279,M,71,retired,undef,not commuting,Du,-566162,-1.19511e+06,12474
34196,M,63,retired,undef,not commuting,Du,-566268,-1.19519e+06,12281
21579,M,22,student,undef,not commuting,Ho,-564447,-1.203e+06,8927
19573,M,37,at home,undef,not commuting,Ho,-565608,-1.20194e+06,2987
18028,F,24,at home,undef,not commuting,Ho,-565705,-1.2021e+06,6695
45118,M,4,at home,undef,not commuting,Pr,-575899,-1.2039e+06,15828
50825,F,22,student,undef,less than 15min,Ro,-558185,-1.19921e+06,16853
15437,M,21,at home,undef,not commuting,Ho,-564755,-1.20176e+06,329
38612,M,59,working,transportation,not commuting,Lu,-568082,-1.20341e+06,13785
37533,F,40,working,health,not commuting,Lu,-568920,-1.20385e+06,14070
6650,M,77,retired,undef,not commuting,Ho,-563861,-1.20261e+06,9839
8480,M,34,working,education,45 to 60 mins,Ho,-564531,-1.20237e+06,166
24291,F,28,working,industry,not commuting,Ce,-576967,-1.1954e+06,10848
50005,F,54,working,tradeandmoto,not commuting,Ra,-560533,-1.19573e+06,16164
14347,F,69,retired,undef,not commuting,Ho,-564021,-1.2019e+06,1294
9155,F,20,working,industry,not commuting,Ho,-564310,-1.20291e+06,140
52809,M,10,student,undef,not commuting,Ro,-559647,-1.20007e+06,16644
35251,M,27,working,eatinghousing,not commuting,Du,-565506,-1.19573e+06,12781
40256,F,28,at home,undef,not commuting,Mi,-570362,-1.20583e+06,14591
30949,F,38,at home,undef,not commuting,Du,-564988,-1.19439e+06,12071
37493,M,25,working,adminetc,not commuting,Lu,-567554,-1.20334e+06,14299
3428,M,74,retired,undef,not commuting,Ho,-564301,-1.20308e+06,48
53633,M,6,student,undef,not commuting,Ro,-559931,-1.20042e+06,17043
3404,F,45,working,industry,not commuting,Ho,-564917,-1.20184e+06,4209
23778,F,65,retired,undef,not commuting,Ho,-563336,-1.20152e+06,6078
34418,F,72,retired,undef,not commuting,Du,-566358,-1.19504e+06,12487
32236,M,45,working,industry,not commuting,Du,-566728,-1.19537e+06,13075
44022,M,21,at home,undef,not commuting,Mu,-571203,-1.19609e+06,15111
30566,F,26,working,industry,not commuting,Du,-565881,-1.19511e+06,12861
43489,M,57,working,industry,15 to 30 min,Mu,-571174,-1.19619e+06,15352
1980,F,19,student,undef,not commuting,Ho,-564891,-1.20162e+06,3942
32499,M,39,working,eatinghousing,not commuting,Du,-565325,-1.19483e+06,11932
17495,F,47,working,adminetc,not commuting,Ho,-564280,-1.20244e+06,488
3645,M,60,retired,undef,not commuting,Ho,-565463,-1.20164e+06,2529
31436,F,59,retired,undef,not commuting,Du,-566162,-1.19511e+06,12478
17216,F,33,working,publicsector,not commuting,Ho,-564422,-1.2024e+06,7325
41888,F,35,at home,undef,not commuting,Mu,-571512,-1.19574e+06,15056
43403,F,51,working,industry,not commuting,Mu,-570938,-1.1962e+06,14827
54627,F,36,working,education,not commuting,SP,-574153,-1.19922e+06,17479
46747,F,4,at home,undef,not commuting,Ra,-560925,-1.19537e+06,16543
46267,F,32,at home,undef,not commuting,Pr,-575813,-1.20351e+06,15688
18411,M,73,retired,undef,not commuting,Ho,-563075,-1.2019e+06,10403
8038,M,22,working,construction,not commuting,Ho,-564541,-1.2018e+06,995
31050,F,56,retired,undef,not commuting,Du,-565881,-1.19511e+06,12869
6356,F,66,retired,undef,not commuting,Ho,-563663,-1.20281e+06,8713
50568,F,87,retired,undef,not commuting,Ro,-558150,-1.19888e+06,16775
50339,F,55,working,industry,15 to 30 min,Ra,-560587,-1.19555e+06,15962
8958,M,58,retired,undef,not commuting,Ho,-564461,-1.20299e+06,8914
36587,F,51,working,construction,not commuting,Lu,-568913,-1.20401e+06,14149
39513,F,37,working,agriculture,15 to 30 min,Mi,-570419,-1.20579e+06,14589
4331,M,59,retired,undef,not commuting,Ho,-564653,-1.20239e+06,1741
25147,F,58,retired,undef,not commuting,Ce,-577755,-1.19616e+06,11243
31907,F,40,working,construction,not commuting,Du,-565630,-1.19556e+06,13209
