id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
7837,F,86,retired,undef,not commuting,Ho,-563613,-1.2018e+06,1555
7838,M,65,retired,undef,not commuting,Ho,-565333,-1.20171e+06,1263
7839,F,68,retired,undef,not commuting,Ho,-565333,-1.20171e+06,1263
7840,F,61,retired,undef,not commuting,Ho,-564211,-1.20228e+06,1854
7841,M,31,working,construction,not commuting,Ho,-563735,-1.20289e+06,1751
7842,M,54,working,education,not commuting,Ho,-563735,-1.20289e+06,1751
7843,F,53,working,tradeandmoto,not commuting,Ho,-563735,-1.20289e+06,1751
7844,M,999,retired,undef,not commuting,Ho,-564419,-1.20156e+06,2109
7845,M,29,at home,undef,not commuting,Ho,-565344,-1.20178e+06,1325
7846,F,33,working,industry,not commuting,Ho,-563901,-1.20264e+06,1772
7847,M,5,at home,undef,not commuting,Ho,-563901,-1.20264e+06,1772
7848,M,2,at home,undef,not commuting,Ho,-563901,-1.20264e+06,1772
7849,M,35,working,construction,not commuting,Ho,-563901,-1.20264e+06,1772
7850,F,1,at home,undef,not commuting,Ho,-565688,-1.20215e+06,1748
7851,F,31,working,industry,not commuting,Ho,-565688,-1.20215e+06,1748
7852,M,0,at home,undef,not commuting,Ho,-564341,-1.20204e+06,833
7853,F,23,at home,undef,not commuting,Ho,-564341,-1.20204e+06,833
7854,M,3,at home,undef,not commuting,Ho,-564341,-1.20204e+06,833
7855,M,32,working,industry,not commuting,Ho,-564341,-1.20204e+06,833
7856,M,32,working,industry,not commuting,Ho,-565610,-1.20171e+06,1253
7857,F,64,retired,undef,not commuting,Ho,-563665,-1.20195e+06,1567
7858,F,50,working,eatinghousing,not commuting,Ho,-564565,-1.20184e+06,1451
7859,F,30,working,construction,not commuting,Ho,-564913,-1.20156e+06,1380
7860,F,57,retired,undef,not commuting,Ho,-565566,-1.20182e+06,1245
7861,M,49,at home,undef,not commuting,Ho,-563818,-1.20258e+06,1794
7862,M,68,retired,undef,not commuting,Ho,-565203,-1.2016e+06,1435
7863,M,57,working,tradeandmoto,not commuting,Ho,-564124,-1.20194e+06,970
7864,M,28,working,adminetc,not commuting,Ho,-564124,-1.20194e+06,970
7865,F,47,working,health,not commuting,Ho,-563681,-1.20225e+06,1675
7866,M,27,at home,undef,not commuting,Ho,-563681,-1.20225e+06,1675
7867,M,48,working,eatinghousing,60 to 90 mins,Ho,-563681,-1.20225e+06,1675
7868,M,38,working,industry,not commuting,Ho,-565843,-1.20173e+06,1651
7869,M,62,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
7870,F,63,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
7871,F,67,retired,undef,not commuting,Ho,-563696,-1.20232e+06,1676
7872,M,51,working,publicsector,more than 90 mins,Ho,-565581,-1.20166e+06,1247
7873,F,49,working,tradeandmoto,not commuting,Ho,-565581,-1.20166e+06,1247
7874,F,86,retired,undef,not commuting,Ho,-563365,-1.20146e+06,1565
7875,M,29,at home,undef,not commuting,Ho,-565121,-1.2018e+06,1358
7876,M,28,working,tradeandmoto,not commuting,Ho,-565121,-1.2018e+06,1358
7877,F,54,at home,undef,not commuting,Ho,-565121,-1.2018e+06,1358
7878,F,50,working,publicsector,not commuting,Ho,-563773,-1.20273e+06,1727
7879,M,53,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
7880,F,8,student,undef,not commuting,Ho,-565688,-1.20215e+06,1748
7881,M,6,student,undef,not commuting,Ho,-565688,-1.20215e+06,1748
7882,M,33,working,industry,not commuting,Ho,-565688,-1.20215e+06,1748
7883,F,34,at home,undef,not commuting,Ho,-565688,-1.20215e+06,1748
7884,M,20,working,eatinghousing,not commuting,Ho,-563616,-1.20226e+06,1677
7885,M,55,working,tradeandmoto,not commuting,Ho,-563616,-1.20226e+06,1677
7886,F,9,student,undef,not commuting,Ho,-563616,-1.20226e+06,1677
7887,F,50,working,industry,not commuting,Ho,-563616,-1.20226e+06,1677
7888,M,59,retired,undef,not commuting,Ho,-563477,-1.20168e+06,1558
7889,F,23,working,it,not commuting,Ho,-563477,-1.20168e+06,1558
7890,M,34,at home,undef,not commuting,Ho,-563477,-1.20168e+06,1558
7891,M,0,at home,undef,not commuting,Ho,-563689,-1.20261e+06,1684
7892,M,26,at home,undef,not commuting,Ho,-563689,-1.20261e+06,1684
7893,F,25,working,publicsector,not commuting,Ho,-563689,-1.20261e+06,1684
7894,F,17,student,undef,not commuting,Ho,-563433,-1.20161e+06,1560
7895,M,11,student,undef,not commuting,Ho,-563433,-1.20161e+06,1560
7896,M,52,working,industry,not commuting,Ho,-563978,-1.20245e+06,1899
7897,F,48,working,publicsector,not commuting,Ho,-563978,-1.20245e+06,1899
7898,M,29,working,industry,not commuting,Ho,-563978,-1.20245e+06,1899
7899,M,57,retired,undef,not commuting,Ho,-564023,-1.20189e+06,893
7900,F,60,retired,undef,not commuting,Ho,-564023,-1.20189e+06,893
7901,M,19,working,construction,60 to 90 mins,Ho,-563521,-1.20176e+06,1556
7902,F,38,working,tradeandmoto,not commuting,Ho,-563521,-1.20176e+06,1556
7903,M,14,student,undef,not commuting,Ho,-563521,-1.20176e+06,1556
7904,F,1,at home,undef,not commuting,Ho,-563521,-1.20176e+06,1556
7905,F,37,working,industry,not commuting,Ho,-563383,-1.20153e+06,1562
7906,F,63,retired,undef,not commuting,Ho,-563383,-1.20153e+06,1562
7907,M,28,working,industry,not commuting,Ho,-564891,-1.20162e+06,1383
7908,M,51,working,industry,not commuting,Ho,-564891,-1.20162e+06,1383
7909,F,52,at home,undef,not commuting,Ho,-564891,-1.20162e+06,1383
7910,F,54,working,tradeandmoto,not commuting,Ho,-563933,-1.20254e+06,1539
7911,M,37,working,health,not commuting,Ho,-564534,-1.20214e+06,866
7912,M,38,working,industry,not commuting,Ho,-564519,-1.20264e+06,1554
7913,M,58,working,industry,not commuting,Ho,-565634,-1.20176e+06,1291
7914,F,11,student,undef,not commuting,Ho,-563819,-1.20271e+06,1728
7915,M,43,working,industry,not commuting,Ho,-563819,-1.20271e+06,1728
7916,F,14,student,undef,not commuting,Ho,-563819,-1.20271e+06,1728
7917,F,37,at home,undef,not commuting,Ho,-563819,-1.20271e+06,1728
7918,F,18,student,undef,less than 15min,Ho,-563819,-1.20271e+06,1728
7919,M,84,working,industry,not commuting,Ho,-564283,-1.20234e+06,1802
7920,F,84,retired,undef,not commuting,Ho,-564283,-1.20234e+06,1802
7921,F,64,retired,undef,not commuting,Ho,-564738,-1.20164e+06,168
7922,F,23,student,undef,not commuting,Ho,-564738,-1.20164e+06,168
7923,M,3,at home,undef,not commuting,Ho,-563887,-1.20227e+06,73
7924,F,25,working,industry,not commuting,Ho,-563887,-1.20227e+06,73
7925,M,28,working,education,60 to 90 mins,Ho,-563887,-1.20227e+06,73
7926,F,12,student,undef,not commuting,Ho,-563844,-1.20298e+06,1544
7927,F,42,at home,undef,not commuting,Ho,-563844,-1.20298e+06,1544
7928,M,25,working,tradeandmoto,not commuting,Ho,-563844,-1.20298e+06,1544
7929,M,45,working,industry,not commuting,Ho,-563844,-1.20298e+06,1544
7930,F,0,at home,undef,not commuting,Ho,-563472,-1.20175e+06,1557
7931,F,25,at home,undef,not commuting,Ho,-563472,-1.20175e+06,1557
7932,M,28,working,transportation,not commuting,Ho,-563472,-1.20175e+06,1557
7933,F,62,retired,undef,not commuting,Ho,-564818,-1.20172e+06,1395
7934,M,65,retired,undef,not commuting,Ho,-564818,-1.20172e+06,1395
7935,F,43,working,industry,not commuting,Ho,-563827,-1.20261e+06,1792
7936,M,23,student,undef,not commuting,Ho,-563827,-1.20261e+06,1792
7937,M,21,student,undef,not commuting,Ho,-563827,-1.20261e+06,1792
7938,F,25,at home,undef,not commuting,Ho,-563827,-1.20261e+06,1792
7939,M,29,working,tradeandmoto,not commuting,Ho,-563827,-1.20261e+06,1792
7940,F,4,at home,undef,not commuting,Ho,-563827,-1.20261e+06,1792
7941,F,999,retired,undef,not commuting,Ho,-564296,-1.2017e+06,1109
7942,F,51,at home,undef,not commuting,Ho,-563919,-1.20221e+06,1880
7943,F,52,working,health,not commuting,Ho,-564447,-1.203e+06,1746
7944,F,63,retired,undef,not commuting,Ho,-564972,-1.20186e+06,1393
7945,M,23,student,undef,60 to 90 mins,Ho,-563521,-1.20176e+06,1556
7946,F,47,at home,undef,not commuting,Ho,-563521,-1.20176e+06,1556
7947,M,50,working,tradeandmoto,not commuting,Ho,-563521,-1.20176e+06,1556
7948,F,28,working,health,not commuting,Ho,-564694,-1.20265e+06,1643
7949,F,28,working,education,not commuting,Ho,-564477,-1.2013e+06,2043
7950,M,31,working,industry,not commuting,Ho,-564477,-1.2013e+06,2043
7951,F,64,retired,undef,not commuting,Ho,-563383,-1.20153e+06,1562
7952,M,22,student,undef,not commuting,Ho,-564397,-1.20126e+06,2098
7953,F,50,working,health,not commuting,Ho,-564397,-1.20126e+06,2098
7954,M,29,working,tradeandmoto,not commuting,Ho,-564397,-1.20126e+06,2098
7955,M,32,working,adminetc,less than 15min,Ho,-564854,-1.20183e+06,1390
7956,M,15,student,undef,not commuting,Ho,-565702,-1.20171e+06,1294
7957,F,50,working,industry,not commuting,Ho,-565702,-1.20171e+06,1294
7958,M,20,student,undef,not commuting,Ho,-563665,-1.20195e+06,1567
7959,M,53,working,health,not commuting,Ho,-563665,-1.20195e+06,1567
7960,F,46,working,education,not commuting,Ho,-563665,-1.20195e+06,1567
7961,F,25,working,transportation,not commuting,Ho,-563665,-1.20195e+06,1567
7962,F,68,retired,undef,not commuting,Ho,-564646,-1.20256e+06,961
7963,M,72,retired,undef,not commuting,Ho,-564646,-1.20256e+06,961
7964,M,7,student,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7965,F,27,at home,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7966,M,64,retired,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7967,M,37,at home,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7968,F,61,retired,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7969,F,2,at home,undef,not commuting,Ho,-565381,-1.20158e+06,1275
7970,F,59,retired,undef,not commuting,Ho,-564444,-1.20222e+06,1307
7971,M,51,at home,undef,not commuting,Ho,-565414,-1.20156e+06,1309
7972,F,49,at home,undef,not commuting,Ho,-565414,-1.20156e+06,1309
7973,M,27,working,transportation,not commuting,Ho,-565745,-1.20169e+06,1319
7974,M,36,working,industry,not commuting,Ho,-563425,-1.20167e+06,1559
7975,F,62,retired,undef,not commuting,Ho,-563425,-1.20167e+06,1559
7976,F,33,working,tradeandmoto,not commuting,Ho,-563425,-1.20167e+06,1559
7977,M,11,student,undef,not commuting,Ho,-563425,-1.20167e+06,1559
7978,F,42,working,publicsector,not commuting,Ho,-563703,-1.20277e+06,1731
7979,F,12,student,undef,not commuting,Ho,-563703,-1.20277e+06,1731
7980,F,18,working,adminetc,not commuting,Ho,-563703,-1.20277e+06,1731
7981,M,44,working,tradeandmoto,not commuting,Ho,-563703,-1.20277e+06,1731
7982,F,56,working,education,not commuting,Ho,-564636,-1.20262e+06,1553
7983,F,25,working,eatinghousing,not commuting,Ho,-564636,-1.20262e+06,1553
7984,M,53,working,industry,not commuting,Ho,-564636,-1.20262e+06,1553
7985,M,26,working,transportation,not commuting,Ho,-564636,-1.20262e+06,1553
7986,M,45,working,transportation,not commuting,Ho,-564677,-1.20084e+06,1982
7987,M,18,student,undef,not commuting,Ho,-564677,-1.20084e+06,1982
7988,M,24,working,industry,not commuting,Ho,-564677,-1.20084e+06,1982
7989,F,45,at home,undef,not commuting,Ho,-564677,-1.20084e+06,1982
7990,M,55,working,eatinghousing,30 to 45 mins,Ho,-565333,-1.20171e+06,1263
7991,F,51,working,health,not commuting,Ho,-565333,-1.20171e+06,1263
7992,M,25,at home,undef,not commuting,Ho,-565203,-1.2016e+06,1435
7993,M,22,at home,undef,not commuting,Ho,-565203,-1.2016e+06,1435
7994,M,51,at home,undef,not commuting,Ho,-565203,-1.2016e+06,1435
7995,M,15,working,industry,not commuting,Ho,-565203,-1.2016e+06,1435
7996,F,50,working,it,not commuting,Ho,-565203,-1.2016e+06,1435
7997,F,36,at home,undef,not commuting,Ho,-564044,-1.20294e+06,67
7998,M,13,student,undef,not commuting,Ho,-564044,-1.20294e+06,67
7999,M,47,working,industry,not commuting,Ho,-563764,-1.20269e+06,1726
8000,M,42,working,publicsector,not commuting,Ho,-564511,-1.20229e+06,1891
8001,M,53,working,industry,not commuting,Ho,-563874,-1.20196e+06,582
8002,F,84,retired,undef,not commuting,Ho,-563696,-1.20232e+06,1676
8003,F,70,retired,undef,not commuting,Ho,-564471,-1.20183e+06,752
8004,F,52,working,adminetc,not commuting,Ho,-563919,-1.20201e+06,541
8005,F,67,retired,undef,not commuting,Ho,-565400,-1.20189e+06,1286
8006,F,66,retired,undef,not commuting,Ho,-565459,-1.20184e+06,1271
8007,M,16,working,adminetc,not commuting,Ho,-563915,-1.2027e+06,1773
8008,M,62,working,education,not commuting,Ho,-563472,-1.20175e+06,1557
8009,M,35,working,eatinghousing,not commuting,Ho,-565039,-1.20165e+06,1400
8010,F,77,retired,undef,not commuting,Ho,-565481,-1.20168e+06,1284
8011,F,51,working,tradeandmoto,30 to 45 mins,Ho,-564867,-1.20168e+06,1386
8012,M,34,at home,undef,not commuting,Ho,-563819,-1.20271e+06,1728
8013,F,6,student,undef,not commuting,Ho,-565519,-1.2016e+06,1312
8014,M,62,retired,undef,not commuting,Ho,-564461,-1.20299e+06,1740
8015,M,51,working,industry,not commuting,Ho,-563611,-1.2024e+06,1681
8016,M,81,retired,undef,not commuting,Ho,-565245,-1.20193e+06,1228
8017,F,41,working,industry,not commuting,Ho,-563981,-1.2023e+06,789
8018,M,59,working,industry,60 to 90 mins,Ho,-563378,-1.20159e+06,1561
8019,F,59,retired,undef,not commuting,Ho,-563378,-1.20159e+06,1561
8020,F,33,working,construction,not commuting,Ho,-563378,-1.20159e+06,1561
8021,F,0,at home,undef,not commuting,Ho,-563378,-1.20159e+06,1561
8022,F,60,retired,undef,not commuting,Ho,-562448,-1.19896e+06,463
8023,M,63,retired,undef,not commuting,Ho,-562448,-1.19896e+06,463
8024,F,43,working,industry,not commuting,Ho,-563575,-1.20175e+06,1570
8025,M,22,working,tradeandmoto,not commuting,Ho,-563575,-1.20175e+06,1570
8026,F,33,working,publicsector,not commuting,Ho,-565647,-1.20251e+06,1440
8027,M,62,retired,undef,not commuting,Ho,-565647,-1.20251e+06,1440
8028,F,55,retired,undef,not commuting,Ho,-565647,-1.20251e+06,1440
8029,M,43,working,construction,15 to 30 min,Ho,-565647,-1.20182e+06,1342
8030,M,16,working,industry,30 to 45 mins,Ho,-565647,-1.20182e+06,1342
8031,F,8,student,undef,not commuting,Ho,-565647,-1.20182e+06,1342
8032,M,11,student,undef,not commuting,Ho,-565647,-1.20182e+06,1342
8033,F,18,student,undef,not commuting,Ho,-565647,-1.20182e+06,1342
8034,F,39,working,education,not commuting,Ho,-565647,-1.20182e+06,1342
8035,M,19,working,adminetc,not commuting,Ho,-565647,-1.20182e+06,1342
8036,M,61,retired,undef,not commuting,Ho,-564917,-1.20184e+06,1391
8037,F,58,working,industry,not commuting,Ho,-564917,-1.20184e+06,1391
8038,M,22,working,construction,not commuting,Ho,-564541,-1.2018e+06,646
8039,F,15,working,education,not commuting,Ho,-564541,-1.2018e+06,646
8040,M,26,working,industry,not commuting,Ho,-564541,-1.2018e+06,646
8041,M,56,working,industry,not commuting,Ho,-564541,-1.2018e+06,646
8042,F,53,working,eatinghousing,not commuting,Ho,-564541,-1.2018e+06,646
8043,F,15,student,undef,not commuting,Ho,-564374,-1.20321e+06,1548
8044,M,13,student,undef,not commuting,Ho,-564374,-1.20321e+06,1548
8045,F,33,working,industry,not commuting,Ho,-564374,-1.20321e+06,1548
8046,M,35,at home,undef,not commuting,Ho,-564374,-1.20321e+06,1548
8047,M,22,student,undef,not commuting,Ho,-564105,-1.20264e+06,45
8048,F,46,working,tradeandmoto,not commuting,Ho,-564105,-1.20264e+06,45
8049,M,49,working,health,not commuting,Ho,-564105,-1.20264e+06,45
8050,M,54,at home,undef,not commuting,Ho,-563724,-1.20179e+06,1602
8051,F,53,at home,undef,not commuting,Ho,-563724,-1.20179e+06,1602
8052,M,22,working,industry,not commuting,Ho,-563724,-1.20179e+06,1602
8053,M,66,retired,undef,not commuting,Ho,-563477,-1.20168e+06,1558
8054,F,66,retired,undef,not commuting,Ho,-563477,-1.20168e+06,1558
8055,M,60,retired,undef,not commuting,Ho,-563425,-1.20167e+06,1559
8056,F,9,student,undef,not commuting,Ho,-563425,-1.20167e+06,1559
8057,F,46,working,tradeandmoto,not commuting,Ho,-563425,-1.20167e+06,1559
8058,F,58,retired,undef,not commuting,Ho,-563477,-1.20168e+06,1558
8059,F,19,at home,undef,not commuting,Ho,-563477,-1.20168e+06,1558
8060,M,47,at home,undef,not commuting,Ho,-563477,-1.20168e+06,1558
8061,M,40,working,industry,not commuting,Ho,-565039,-1.20165e+06,1400
8062,F,36,at home,undef,not commuting,Ho,-565039,-1.20165e+06,1400
8063,F,9,student,undef,not commuting,Ho,-565039,-1.20165e+06,1400
8064,F,61,retired,undef,not commuting,Ho,-563697,-1.20248e+06,1680
8065,M,64,working,industry,not commuting,Ho,-563697,-1.20248e+06,1680
8066,F,25,working,adminetc,not commuting,Ho,-565428,-1.2016e+06,1274
8067,M,20,student,undef,not commuting,Ho,-565428,-1.2016e+06,1274
8068,M,57,working,adminetc,not commuting,Ho,-565428,-1.2016e+06,1274
8069,M,72,retired,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8070,F,69,retired,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8071,M,53,working,industry,not commuting,Ho,-563696,-1.20232e+06,1676
8072,F,51,working,health,not commuting,Ho,-563696,-1.20232e+06,1676
8073,F,42,at home,undef,not commuting,Ho,-564636,-1.20262e+06,1553
8074,F,11,student,undef,not commuting,Ho,-564636,-1.20262e+06,1553
8075,M,6,student,undef,not commuting,Ho,-564636,-1.20262e+06,1553
8076,M,44,at home,undef,not commuting,Ho,-564636,-1.20262e+06,1553
8077,M,20,at home,undef,not commuting,Ho,-563963,-1.20202e+06,732
8078,F,40,working,education,not commuting,Ho,-563963,-1.20202e+06,732
8079,M,42,working,adminetc,not commuting,Ho,-563963,-1.20202e+06,732
8080,M,48,working,industry,not commuting,Ho,-563816,-1.20192e+06,1224
8081,F,19,at home,undef,not commuting,Ho,-563816,-1.20192e+06,1224
8082,F,17,working,tradeandmoto,not commuting,Ho,-563816,-1.20192e+06,1224
8083,F,49,working,publicsector,not commuting,Ho,-563816,-1.20192e+06,1224
8084,M,40,working,eatinghousing,not commuting,Ho,-565295,-1.20155e+06,1277
8085,F,74,retired,undef,not commuting,Ho,-565295,-1.20155e+06,1277
8086,M,36,working,construction,not commuting,Ho,-564637,-1.20277e+06,1549
8087,F,31,at home,undef,not commuting,Ho,-564637,-1.20277e+06,1549
8088,M,10,student,undef,not commuting,Ho,-564637,-1.20277e+06,1549
8089,F,1,at home,undef,not commuting,Ho,-565511,-1.20214e+06,1631
8090,F,43,working,education,not commuting,Ho,-565511,-1.20214e+06,1631
8091,M,20,student,undef,not commuting,Ho,-565511,-1.20214e+06,1631
8092,M,32,working,industry,not commuting,Ho,-565511,-1.20214e+06,1631
8093,M,46,working,industry,not commuting,Ho,-564435,-1.20177e+06,1367
8094,F,21,at home,undef,not commuting,Ho,-564435,-1.20177e+06,1367
8095,F,45,working,tradeandmoto,not commuting,Ho,-564435,-1.20177e+06,1367
8096,F,41,working,eatinghousing,not commuting,Ho,-564694,-1.20174e+06,1905
8097,M,16,student,undef,not commuting,Ho,-564694,-1.20174e+06,1905
8098,F,54,working,publicsector,not commuting,Ho,-565843,-1.20173e+06,1651
8099,F,33,at home,undef,not commuting,Ho,-565843,-1.20173e+06,1651
8100,F,79,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
8101,M,999,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
8102,M,58,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
8103,M,30,working,publicsector,not commuting,Ho,-565843,-1.20173e+06,1651
8104,F,49,working,tradeandmoto,not commuting,Ho,-565624,-1.202e+06,1344
8105,M,52,at home,undef,not commuting,Ho,-565624,-1.202e+06,1344
8106,M,24,student,undef,not commuting,Ho,-564502,-1.20249e+06,1657
8107,F,83,retired,undef,not commuting,Ho,-564502,-1.20249e+06,1657
8108,M,57,working,tradeandmoto,not commuting,Ho,-564502,-1.20249e+06,1657
8109,F,52,working,industry,60 to 90 mins,Ho,-564502,-1.20249e+06,1657
8110,F,62,retired,undef,not commuting,Ho,-564511,-1.20229e+06,1891
8111,M,65,retired,undef,not commuting,Ho,-564511,-1.20229e+06,1891
8112,M,999,retired,undef,not commuting,Ho,-564511,-1.20229e+06,1891
8113,M,39,working,adminetc,not commuting,Ho,-564511,-1.20229e+06,1891
8114,M,35,working,health,not commuting,Ho,-564511,-1.20229e+06,1891
8115,M,25,working,education,not commuting,Ho,-564115,-1.20196e+06,887
8116,F,57,working,industry,not commuting,Ho,-564115,-1.20196e+06,887
8117,M,58,working,adminetc,not commuting,Ho,-564115,-1.20196e+06,887
8118,F,59,working,tradeandmoto,not commuting,Ho,-565527,-1.20179e+06,1250
8119,M,34,working,construction,not commuting,Ho,-565527,-1.20179e+06,1250
8120,F,36,working,construction,45 to 60 mins,Ho,-563826,-1.20274e+06,1729
8121,F,13,student,undef,not commuting,Ho,-563826,-1.20274e+06,1729
8122,M,58,working,tradeandmoto,not commuting,Ho,-564891,-1.20162e+06,1383
8123,F,27,working,industry,not commuting,Ho,-564891,-1.20162e+06,1383
8124,F,56,working,adminetc,not commuting,Ho,-564891,-1.20162e+06,1383
8125,F,47,at home,undef,not commuting,Ho,-564854,-1.20183e+06,1390
8126,M,21,at home,undef,not commuting,Ho,-564854,-1.20183e+06,1390
8127,F,34,working,industry,not commuting,Ho,-563886,-1.2021e+06,586
8128,M,5,at home,undef,not commuting,Ho,-563886,-1.2021e+06,586
8129,M,37,working,health,not commuting,Ho,-563886,-1.2021e+06,586
8130,M,19,at home,undef,not commuting,Ho,-564455,-1.20257e+06,80
8131,F,17,working,adminetc,not commuting,Ho,-564455,-1.20257e+06,80
8132,F,78,retired,undef,not commuting,Ho,-564015,-1.20341e+06,473
8133,M,79,retired,undef,not commuting,Ho,-564015,-1.20341e+06,473
8134,M,38,working,industry,less than 15min,Ho,-563414,-1.20148e+06,1564
8135,M,60,retired,undef,not commuting,Ho,-564563,-1.20212e+06,146
8136,F,51,working,eatinghousing,not commuting,Ho,-564563,-1.20212e+06,146
8137,M,37,working,education,not commuting,Ho,-563841,-1.20204e+06,570
8138,F,50,working,tradeandmoto,not commuting,Ho,-565830,-1.20221e+06,1495
8139,M,26,working,industry,not commuting,Ho,-565830,-1.20221e+06,1495
8140,F,24,working,adminetc,not commuting,Ho,-564989,-1.20166e+06,1376
8141,M,48,working,health,not commuting,Ho,-564519,-1.20264e+06,1554
8142,M,35,at home,undef,not commuting,Ho,-564259,-1.2023e+06,622
8143,M,1,at home,undef,not commuting,Ho,-564259,-1.2023e+06,622
8144,F,52,working,tradeandmoto,not commuting,Ho,-564867,-1.20168e+06,1386
8145,F,18,student,undef,30 to 45 mins,Ho,-564867,-1.20168e+06,1386
8146,M,33,at home,undef,not commuting,Ho,-564867,-1.20168e+06,1386
8147,F,81,retired,undef,not commuting,Ho,-565790,-1.20225e+06,1494
8148,M,4,at home,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8149,M,2,at home,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8150,M,32,working,education,not commuting,Ho,-563667,-1.20164e+06,1569
8151,F,34,at home,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8152,F,58,retired,undef,not commuting,Ho,-563667,-1.20164e+06,1569
8153,F,37,working,industry,not commuting,Ho,-565111,-1.20165e+06,1897
8154,M,14,student,undef,not commuting,Ho,-565111,-1.20165e+06,1897
8155,M,19,at home,undef,not commuting,Ho,-565111,-1.20165e+06,1897
8156,M,44,working,industry,not commuting,Ho,-565111,-1.20165e+06,1897
8157,F,7,student,undef,not commuting,Ho,-565111,-1.20165e+06,1897
8158,F,49,at home,undef,not commuting,Ho,-564929,-1.2017e+06,1389
8159,F,23,at home,undef,not commuting,Ho,-564929,-1.2017e+06,1389
8160,M,55,working,tradeandmoto,60 to 90 mins,Ho,-564929,-1.2017e+06,1389
8161,M,48,working,health,not commuting,Ho,-565790,-1.20225e+06,1494
8162,M,28,working,tradeandmoto,not commuting,Ho,-565790,-1.20225e+06,1494
8163,F,47,working,industry,not commuting,Ho,-565790,-1.20225e+06,1494
8164,F,76,retired,undef,not commuting,Ho,-564991,-1.2018e+06,1388
8165,M,38,working,publicsector,not commuting,Ho,-563915,-1.2027e+06,1773
8166,F,6,student,undef,not commuting,Ho,-563915,-1.2027e+06,1773
8167,F,30,at home,undef,not commuting,Ho,-563915,-1.2027e+06,1773
8168,F,80,retired,undef,not commuting,Ho,-564636,-1.20262e+06,1553
8169,M,58,retired,undef,not commuting,Ho,-563689,-1.20261e+06,1684
8170,F,54,working,tradeandmoto,not commuting,Ho,-563689,-1.20261e+06,1684
8171,F,28,working,construction,not commuting,Ho,-564169,-1.20197e+06,995
8172,M,50,working,industry,not commuting,Ho,-564169,-1.20197e+06,995
8173,M,28,at home,undef,not commuting,Ho,-563683,-1.20242e+06,1679
8174,M,21,working,agriculture,not commuting,Ho,-564110,-1.20132e+06,2085
8175,M,50,working,education,not commuting,Ho,-564110,-1.20132e+06,2085
8176,M,18,student,undef,not commuting,Ho,-564110,-1.20132e+06,2085
8177,F,51,at home,undef,not commuting,Ho,-564110,-1.20132e+06,2085
8178,F,60,retired,undef,not commuting,Ho,-563811,-1.20256e+06,1777
8179,M,63,retired,undef,not commuting,Ho,-563811,-1.20256e+06,1777
8180,M,34,at home,undef,not commuting,Ho,-563811,-1.20256e+06,1777
8181,F,72,retired,undef,not commuting,Ho,-563521,-1.20176e+06,1556
8182,M,75,retired,undef,not commuting,Ho,-563521,-1.20176e+06,1556
8183,F,78,retired,undef,not commuting,Ho,-563965,-1.20216e+06,981
8184,M,1,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
8185,M,30,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
8186,F,28,working,tradeandmoto,not commuting,Ho,-563663,-1.20281e+06,1732
8187,M,4,at home,undef,not commuting,Ho,-563663,-1.20281e+06,1732
8188,F,9,student,undef,not commuting,Ho,-563663,-1.20281e+06,1732
8189,F,57,working,construction,not commuting,Ho,-563862,-1.20204e+06,564
8190,F,46,working,industry,not commuting,Ho,-564710,-1.20222e+06,885
8191,F,66,working,tradeandmoto,not commuting,Ho,-564173,-1.20307e+06,1422
8192,F,1,at home,undef,not commuting,Ho,-565414,-1.20156e+06,1309
8193,M,29,working,industry,not commuting,Ho,-565414,-1.20156e+06,1309
8194,F,26,working,tradeandmoto,not commuting,Ho,-565414,-1.20156e+06,1309
8195,M,24,student,undef,not commuting,Ho,-565799,-1.2023e+06,1617
8196,M,37,working,industry,not commuting,Ho,-564138,-1.2019e+06,1092
8197,F,60,retired,undef,not commuting,Ho,-564138,-1.2019e+06,1092
8198,M,60,retired,undef,not commuting,Ho,-564138,-1.2019e+06,1092
8199,M,40,working,industry,15 to 30 min,Ho,-563708,-1.20295e+06,1753
8200,M,33,working,construction,not commuting,Ho,-565662,-1.20207e+06,1324
8201,F,53,working,health,not commuting,Ho,-562673,-1.19906e+06,1405
8202,M,56,working,industry,not commuting,Ho,-562673,-1.19906e+06,1405
8203,F,47,working,education,not commuting,Ho,-563796,-1.20251e+06,1890
